"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2025-04-29","US0970232049","097023204","BA","BOEING CO","Industrial","Equity",590690583,4.29464,9376041,63,"USD","-","United States"
"2025-04-29","US9497468044","949746804","WFC","WELLS FARGO & COMPANY SERIES L","Financial Institutions","Equity",326082685.9,2.3708,275410,1183.99,"USD","NYSE","United States"
"2025-04-29","US1730802014","173080201","C","CITIGROUP CAPITAL XIII","Financial Institutions","Equity",219883801.54,1.59867,7324577,30.02,"USD","NYSE","United States"
"2025-04-29","US48251W5004","48251W500","KKR","KKR & CO INC","Financial Institutions","Equity",204158672.6,1.48434,4223390,48.34,"USD","-","United States"
"2025-04-29","US0605056821","060505682","BAC","BANK OF AMERICA CORP","Financial Institutions","Equity",178341536.48,1.29664,150152,1187.74,"USD","NYSE","United States"
"2025-04-29","US03769M3043","03769M304","APO","APOLLO GLOBAL MANAGEMENT INC","Financial Institutions","Equity",171202765.36,1.24474,2343959,73.04,"USD","-","United States"
"2025-04-29","US65339F6631","65339F663","NEE","NEXTERA ENERGY UNITS INC","Utility","Equity",152949060.6,1.11202,3261174,46.9,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-04-29","US48128B6487","48128B648","JPM","JPMORGAN CHASE & CO","Financial Institutions","Equity",143720839,1.04493,5712275,25.16,"USD","-","United States"
"2025-04-29","US48128B6552","48128B655","JPM","JPMORGAN CHASE & CO","Financial Institutions","Equity",129495319.96,0.9415,5230021,24.76,"USD","NYSE","United States"
"2025-04-29","US65339F7134","65339F713","NEEXU","NEXTERA ENERGY   CORPORATE UNITS I","Utility","Equity",127838020.8,0.92945,3261174,39.2,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-04-29","US42824C2089","42824C208","HPE","HEWLETT PACKARD ENTERPRISE CONV PR","Industrial","Equity",122005731.8,0.88705,2445985,49.88,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-04-29","US03990B3096","03990B309","ARES","ARES MANAGEMENT CORP","Financial Institutions","Equity",119828805.15,0.87122,2445985,48.99,"USD","-","United States"
"2025-04-29","US69331C3060","69331C306","PCG","PG&E CORPORATION","Utility","Equity",117690495.46,0.85567,2625262,44.83,"USD","-","United States"
