"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2025-09-05","US0970232049","097023204","BA","BOEING CO","Industrial","Equity",668065710.75,4.59733,9120351,73.25,"USD","-","United States"
"2025-09-05","US9497468044","949746804","WFC","WELLS FARGO & COMPANY SERIES L","Financial Institutions","Equity",341637816,2.351,276406,1236,"USD","NYSE","United States"
"2025-09-05","US48251W5004","48251W500","KKR","KKR & CO INC","Financial Institutions","Equity",220784668.68,1.51934,4097711,53.88,"USD","-","United States"
"2025-09-05","US5949728530","594972853","MSTR","MICROSTRATEGY  PERP STRETCH PRF SE","Industrial","Equity",216524624,1.49002,2218490,97.6,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-09-05","US1730802014","173080201","C","CITIGROUP CAPITAL XIII","Financial Institutions","Equity",215762099.94,1.48478,7113818,30.33,"USD","NYSE","United States"
"2025-09-05","US0605056821","060505682","BAC","BANK OF AMERICA CORP","Financial Institutions","Equity",198642210.25,1.36697,157135,1264.15,"USD","NYSE","United States"
"2025-09-05","US03769M3043","03769M304","APO","APOLLO GLOBAL MANAGEMENT INC","Financial Institutions","Equity",158351461.88,1.0897,2276473,69.56,"USD","-","United States"
"2025-09-05","US42824C2089","42824C208","HPE","HEWLETT PACKARD ENTERPRISE CONV PR","Industrial","Equity",155763895.52,1.0719,2375536,65.57,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-09-05","US65339F6631","65339F663","NEE","NEXTERA ENERGY UNITS INC","Utility","Equity",151748025.96,1.04426,3167356,47.91,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-09-05","US48128B6487","48128B648","JPM","JPMORGAN CHASE & CO","Financial Institutions","Equity",150089949.1,1.03285,5874362,25.55,"USD","-","United States"
"2025-09-05","US5950173022","595017302","MCHP","MICROCHIP TECHNOLOGY INCORPORATED","Industrial","Equity",142257599.46,0.97895,2351754,60.49,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-09-05","US0126532003","012653200","ALB","ALBEMARLE CORP","Industrial","Equity",139834692.03,0.96228,3642477,38.39,"USD","NYSE","United States"
"2025-09-05","US48128B6552","48128B655","JPM","JPMORGAN CHASE & CO","Financial Institutions","Equity",138161301.3,0.95076,5460921,25.3,"USD","NYSE","United States"
"2025-09-05","US03990B3096","03990B309","ARES","ARES MANAGEMENT CORP","Financial Institutions","Equity",130321904.96,0.89682,2375536,54.86,"USD","-","United States"
"2025-09-05","US48128B5497","48128B549","JPM","JPMORGAN CHASE NON-CUMULATIVE PREF","Financial Institutions","Equity",120987334.41,0.83258,5893197,20.53,"USD","NYSE","United States"
"2025-09-05","US48128B5232","48128B523","JPM","JPMORGAN CHASE AND CO DS REPSTG  T","Financial Institutions","Equity",118998563.2,0.81889,6302890,18.88,"USD","NYSE","United States"
"2025-09-05","US00206R7061","00206R706","T","AT&T INC","Industrial","Equity",111743150.4,0.76897,5542815,20.16,"USD","-","United States"
"2025-09-05","US94988U1512","94988U151","WFC","WELLS FARGO & COMPANY","Financial Institutions","Equity",110372108.88,0.75953,5557508,19.86,"USD","-","United States"
"2025-09-05","US65339F1194","65339F119","NEE","NEXTERA ENERGY UNITS INC","Utility","Equity",107421737.92,0.73923,2375536,45.22,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-09-05","US69331C3060","69331C306","PCG","PG&E CORPORATION","Utility","Equity",100586730.15,0.69219,2549727,39.45,"USD","-","United States"
