"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-07-28","825252885","825252885","AGPXX","AGPXX","Invesco Government & Agency Portfolio","Money Market Fund, Taxable","19870105.83","0.0","-19870105.83","0.005211","0.0","-0.005211","1.0","-19870105.83","REMOVED","4","","","",25.0,-96.0,""
"2026-07-28","74913G865","74913G865","CTL","CTL","Qwest Corp","Preferred Stock","991317.0","962796.0","-28521.0","0.004429","0.004334","-9.5e-05","17.08","-487138.68","SELL","4","","","",25.0,-31.68,""
"2026-07-28","74913G857","74913G857","CTL","CTL","Qwest Corp","Preferred Stock","730048.0","703858.0","-26190.0","0.003298","0.003194","-0.000104","17.22","-450991.8","SELL","4","","","",25.0,-31.12,""
"2026-07-28","48128B648","48128B648","JPM-EE","JPM","JPMorgan Chase & Co","Preferred Stock","2735797.0","2730393.0","-5404.0","0.018002","0.018061","5.9e-05","25.1","-135640.4","SELL","4","","","",25.0,0.4,""
"2026-07-28","48128B655","48128B655","JPM-DD","JPM","JPMorgan Chase & Co","Preferred Stock","2508426.0","2503470.0","-4956.0","0.015652","0.015768","0.000116","23.9","-118448.4","SELL","4","","","",25.0,-4.4,""
"2026-07-28","94988U151","94988U151","WFC-Z","WFC","Wells Fargo & Co","Preferred Stock","2976096.0","2970216.0","-5880.0","0.014194","0.014254","6e-05","18.21","-107074.8","SELL","4","WFC-PZ",210704,0.0,25.0,-27.16,0.0
"2026-07-28","48128B549","48128B549","JPM-LL","JPM","JPMorgan Chase & Co","Preferred Stock","2735797.0","2730393.0","-5404.0","0.013242","0.013305","6.3e-05","18.49","-99919.96","SELL","4","","","",25.0,-26.04,""
"2026-07-28","48128B523","48128B523","JPM-MM","JPM","JPMorgan Chase & Co","Preferred Stock","2957640.0","2951802.0","-5838.0","0.013099","0.013186","8.7e-05","16.95","-98954.1","SELL","4","","","",25.0,-32.2,""
"2026-07-28","060505229","060505229","BAC-GG","BAC","Bank of America Corp","Preferred Stock","1996370.0","1992422.0","-3948.0","0.012995","0.013075","8e-05","24.9","-98305.2","SELL","4","","","",25.0,-0.4,""
"2026-07-28","00206R706","00206R706","T-C","T","AT&T Inc","Preferred Stock","2593399.0","2588275.0","-5124.0","0.011839","0.01189","5.1e-05","17.13","-87774.12","SELL","4","T-PC",288466,0.0,25.0,-31.48,0.0
"2026-07-28","06053U601","06053U601","BAC-KK","BAC","Bank of America Corp","Preferred Stock","2043478.0","2039446.0","-4032.0","0.011246","0.011319","7.3e-05","21.06","-84913.92","SELL","4","","","",25.0,-15.76,""
"2026-07-28","48128B580","48128B580","JPM-JJ","JPM","JPMorgan Chase & Co","Preferred Stock","2218211.0","2213829.0","-4382.0","0.010574","0.010607","3.3e-05","18.18","-79664.76","SELL","4","","","",25.0,-27.28,""
"2026-07-28","14040H824","14040H824","COF-I","COF","Capital One Financial Corp","Preferred Stock","2223601.0","2219205.0","-4396.0","0.010518","0.010556","3.8e-05","18.05","-79347.8","SELL","4","COF-PI",162860,0.0,25.0,-27.8,0.0
"2026-07-28","00206R300","00206R300","T","T","AT&T Inc","Preferred Stock","1960665.0","1956787.0","-3878.0","0.010373","0.010463","9e-05","19.95","-77366.1","SELL","4","T",71052753,0.0,25.0,-20.2,0.0
"2026-07-28","060505179","060505179","BAC","BAC","Bank of America Corp","Preferred Stock","1548870.0","1545818.0","-3052.0","0.010257","0.010303","4.6e-05","25.29","-77185.08","SELL","4","BAC",35568063,0.0,25.0,1.16,0.0
"2026-07-28","06055H202","06055H202","BAC-LL","BAC","Bank of America Corp","Preferred Stock","1924149.0","1920355.0","-3794.0","0.009843","0.009909","6.6e-05","19.58","-74286.52","SELL","4","","","",25.0,-21.68,""
"2026-07-28","61762V838","61762V838","MS-Q","MS","Morgan Stanley","Preferred Stock","1478784.0","1475858.0","-2926.0","0.009781","0.009809","2.8e-05","25.22","-73793.72","SELL","4","MS-PQ",59967,0.0,25.0,0.88,0.0
"2026-07-28","61762V853","61762V853","MS-P","MS","Morgan Stanley","Preferred Stock","1478784.0","1475858.0","-2926.0","0.009657","0.009716","5.9e-05","24.98","-73091.48","SELL","4","MS-PP",66128,0.0,25.0,-0.08,0.0
"2026-07-28","61761J406","61761J406","MS-I","MS","Morgan Stanley","Preferred Stock","1478784.0","1475858.0","-2926.0","0.009568","0.009626","5.8e-05","24.75","-72418.5","SELL","4","MS-PI",81264,0.0,25.0,-1.0,0.0
"2026-07-28","26441C501","26441C501","DUK-A","DUK","Duke Energy Corp","Preferred Stock","1482778.0","1479852.0","-2926.0","0.009497","0.009524","2.7e-05","24.42","-71452.92","SELL","4","DUK-PA",92136,0.0,25.0,-2.32,0.0
"2026-07-28","61762V606","61762V606","MS-K","MS","Morgan Stanley","Preferred Stock","1478784.0","1475858.0","-2926.0","0.008901","0.008946","4.5e-05","23.0","-67298.0","SELL","4","MS-PK",74063,0.0,25.0,-8.0,0.0
"2026-07-28","020002838","020002838","ALL-H","ALL","Allstate Corp/The","Preferred Stock","1704366.0","1701006.0","-3360.0","0.008665","0.008692","2.7e-05","19.39","-65150.4","SELL","4","ALL-PH",113455,0.0,25.0,-22.44,0.0
"2026-07-28","61762V200","61762V200","MS-E","MS","Morgan Stanley","Preferred Stock","1275471.0","1272951.0","-2520.0","0.00846","0.008504","4.4e-05","25.35","-63882.0","SELL","4","MS-PE",56996,0.0,25.0,1.4,0.0
"2026-07-28","00206R508","00206R508","T-A","T","AT&T Inc","Preferred Stock","1778558.0","1775044.0","-3514.0","0.008574","0.008611","3.7e-05","18.09","-63568.26","SELL","4","T-PA",158963,0.0,25.0,-27.64,0.0
"2026-07-28","14040H782","14040H782","COF-J","COF","Capital One Financial Corp","Preferred Stock","1852600.0","1848946.0","-3654.0","0.008423","0.008454","3.1e-05","17.35","-63396.9","SELL","4","COF-PJ",115294,0.0,25.0,-30.6,0.0
"2026-07-28","06055H806","06055H806","BAC-QQ","BAC","Bank of America Corp","Preferred Stock","1918020.0","1914240.0","-3780.0","0.008424","0.008455","3.1e-05","16.76","-63352.8","SELL","4","","","",25.0,-32.96,""
"2026-07-28","61762V861","61762V861","MS-O","MS","Morgan Stanley","Preferred Stock","1922469.0","1918675.0","-3794.0","0.008318","0.008373","5.5e-05","16.56","-62828.64","SELL","4","MS-PO",123965,0.0,25.0,-33.76,0.0
"2026-07-28","61763E207","61763E207","MS-F","MS","Morgan Stanley","Preferred Stock","1257012.0","1254534.0","-2478.0","0.008291","0.008328","3.7e-05","25.19","-62420.82","SELL","4","MS-PF",72288,0.0,25.0,0.76,0.0
"2026-07-28","65339K837","65339K837","NEE-U","NEE","NextEra Energy Capital Holdings Inc","Preferred Stock","1297029.0","1294467.0","-2562.0","0.008225","0.008266","4.1e-05","24.23","-62077.26","SELL","4","","","",25.0,-3.08,""
"2026-07-28","94988U128","94988U128","WFC-AA","WFC","Wells Fargo & Co","Preferred Stock","1730214.0","1726798.0","-3416.0","0.008171","0.00821","3.9e-05","18.04","-61624.64","SELL","4","","","",25.0,-27.84,""
"2026-07-28","98389B878","98389B878","XEL","XEL","Xcel Energy Inc","Preferred Stock","1334124.0","1331492.0","-2632.0","0.008015","0.008102","8.7e-05","23.09","-60772.88","SELL","4","XEL",5921477,0.0,25.0,-7.64,0.0
"2026-07-28","04686J861","04686J861","ATH-A","ATH","Athene Holding Ltd","Preferred Stock","1275471.0","1272951.0","-2520.0","0.007999","0.008018","1.9e-05","23.9","-60228.0","SELL","4","ATH-PA",46910,0.1,25.0,-4.4,0.44
"2026-07-28","95002Y400","95002Y400","WFC-DD","WFC","Wells Fargo & Co","Preferred Stock","1848499.0","1844845.0","-3654.0","0.00793","0.007973","4.3e-05","16.4","-59925.6","SELL","4","","","",25.0,-34.4,""
"2026-07-28","060505195","060505195","BAC-HH","BAC","Bank of America Corp","Preferred Stock","1258780.0","1256288.0","-2492.0","0.008013","0.007923","-9e-05","23.93","-59633.56","SELL","4","","","",25.0,-4.28,""
