"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-07-10","48128B648","48128B648","JPM-EE","JPM","JPMorgan Chase & Co","Preferred Stock","2782065.0","2778195.0","-3870.0","0.018007","0.018024","1.7e-05","25.33","-98027.1","SELL","1","","","",25.0,1.32,""
"2026-07-10","48128B655","48128B655","JPM-DD","JPM","JPMorgan Chase & Co","Preferred Stock","2550249.0","2546709.0","-3540.0","0.015638","0.015655","1.7e-05","24.0","-84960.0","SELL","1","","","",25.0,-4.0,""
"2026-07-10","94988U151","94988U151","WFC-Z","WFC","Wells Fargo & Co","Preferred Stock","3025479.0","3021269.0","-4210.0","0.014313","0.014285","-2.8e-05","18.46","-77716.6","SELL","1","WFC-PZ",243484,0.0,25.0,-26.16,0.0
"2026-07-10","48128B549","48128B549","JPM-LL","JPM","JPMorgan Chase & Co","Preferred Stock","2781288.0","2777418.0","-3870.0","0.013265","0.01326","-5e-06","18.64","-72136.8","SELL","1","","","",25.0,-25.44,""
"2026-07-10","48128B523","48128B523","JPM-MM","JPM","JPMorgan Chase & Co","Preferred Stock","3006957.0","3002777.0","-4180.0","0.013193","0.013167","-2.6e-05","17.12","-71561.6","SELL","1","","","",25.0,-31.52,""
"2026-07-10","060505229","060505229","BAC-GG","BAC","Bank of America Corp","Preferred Stock","2030432.0","2027612.0","-2820.0","0.012965","0.013015","5e-05","25.06","-70669.2","SELL","1","","","",25.0,0.24,""
"2026-07-10","00206R706","00206R706","T-C","T","AT&T Inc","Preferred Stock","2631097.0","2627437.0","-3660.0","0.011949","0.011959","1e-05","17.77","-65038.2","SELL","1","T-PC",258026,0.0,25.0,-28.92,0.0
"2026-07-10","06053U601","06053U601","BAC-KK","BAC","Bank of America Corp","Preferred Stock","2079044.0","2076154.0","-2890.0","0.011353","0.01138","2.7e-05","21.4","-61846.0","SELL","1","","","",25.0,-14.4,""
"2026-07-10","48128B580","48128B580","JPM-JJ","JPM","JPMorgan Chase & Co","Preferred Stock","2255487.0","2252347.0","-3140.0","0.010601","0.01058","-2.1e-05","18.34","-57587.6","SELL","1","","","",25.0,-26.64,""
"2026-07-10","00206R300","00206R300","T","T","AT&T Inc","Preferred Stock","1989174.0","1986404.0","-2770.0","0.010526","0.010517","-9e-06","20.67","-57255.9","SELL","1","T",61006147,0.0,25.0,-17.32,0.0
"2026-07-10","14040H824","14040H824","COF-I","COF","Capital One Financial Corp","Preferred Stock","2255943.0","2252803.0","-3140.0","0.010511","0.010479","-3.2e-05","18.16","-57022.4","SELL","1","COF-PI",169281,0.0,25.0,-27.36,0.0
"2026-07-10","060505179","060505179","BAC","BAC","Bank of America Corp","Preferred Stock","1571324.0","1569144.0","-2180.0","0.010307","0.010313","6e-06","25.66","-55938.8","SELL","1","BAC",38544087,0.0,25.0,2.64,0.0
"2026-07-10","06055H202","06055H202","BAC-LL","BAC","Bank of America Corp","Preferred Stock","1957310.0","1954590.0","-2720.0","0.009942","0.009928","-1.4e-05","19.83","-53937.6","SELL","1","","","",25.0,-20.68,""
"2026-07-10","61762V838","61762V838","MS-Q","MS","Morgan Stanley","Preferred Stock","1503686.0","1501596.0","-2090.0","0.009905","0.009868","-3.7e-05","25.25","-52772.5","SELL","1","MS-PQ",68815,0.0,25.0,1.0,0.0
"2026-07-10","61762V853","61762V853","MS-P","MS","Morgan Stanley","Preferred Stock","1504197.0","1502107.0","-2090.0","0.009836","0.009819","-1.7e-05","25.12","-52500.8","SELL","1","MS-PP",71316,0.0,25.0,0.48,0.0
"2026-07-10","61761J406","61761J406","MS-I","MS","Morgan Stanley","Preferred Stock","1503676.0","1501586.0","-2090.0","0.009736","0.009722","-1.4e-05","24.88","-51999.2","SELL","1","MS-PI",77726,0.0,25.0,-0.48,0.0
"2026-07-10","26441C501","26441C501","DUK-A","DUK","Duke Energy Corp","Preferred Stock","1504305.0","1502215.0","-2090.0","0.009467","0.009475","8e-06","24.625","-51466.25","SELL","1","DUK-PA",98745,0.0,25.0,-1.5,0.0
"2026-07-10","61762V606","61762V606","MS-K","MS","Morgan Stanley","Preferred Stock","1504320.0","1502230.0","-2090.0","0.00914","0.009123","-1.7e-05","23.35","-48801.5","SELL","1","MS-PK",70810,0.0,25.0,-6.6,0.0
"2026-07-10","020002838","020002838","ALL-H","ALL","Allstate Corp/The","Preferred Stock","1729086.0","1726686.0","-2400.0","0.008904","0.008905","1e-06","19.82","-47568.0","SELL","1","ALL-PH",106665,0.0,25.0,-20.72,0.0
"2026-07-10","00206R508","00206R508","T-A","T","AT&T Inc","Preferred Stock","1804411.0","1801901.0","-2510.0","0.008735","0.008741","6e-06","18.94","-47539.4","SELL","1","T-PA",134320,0.0,25.0,-24.24,0.0
"2026-07-10","06055H806","06055H806","BAC-QQ","BAC","Bank of America Corp","Preferred Stock","1950725.0","1948015.0","-2710.0","0.008474","0.008467","-7e-06","16.97","-45988.7","SELL","1","","","",25.0,-32.12,""
"2026-07-10","61762V861","61762V861","MS-O","MS","Morgan Stanley","Preferred Stock","1954796.0","1952076.0","-2720.0","0.008533","0.008521","-1.2e-05","16.78","-45641.6","SELL","1","MS-PO",138589,0.0,25.0,-32.88,0.0
"2026-07-10","14040H782","14040H782","COF-J","COF","Capital One Financial Corp","Preferred Stock","1879483.0","1876873.0","-2610.0","0.008415","0.008403","-1.2e-05","17.48","-45622.8","SELL","1","COF-PJ",129038,0.0,25.0,-30.08,0.0
"2026-07-10","61762V200","61762V200","MS-E","MS","Morgan Stanley","Preferred Stock","1296750.0","1294950.0","-1800.0","0.008569","0.008544","-2.5e-05","25.32","-45576.0","SELL","1","MS-PE",56506,0.0,25.0,1.28,0.0
"2026-07-10","65339K837","65339K837","NEE-U","NEE","NextEra Energy Capital Holdings Inc","Preferred Stock","1315878.0","1314048.0","-1830.0","0.008214","0.008253","3.9e-05","24.52","-44871.6","SELL","1","","","",25.0,-1.92,""
"2026-07-10","94988U128","94988U128","WFC-AA","WFC","Wells Fargo & Co","Preferred Stock","1759149.0","1756699.0","-2450.0","0.008237","0.008216","-2.1e-05","18.26","-44737.0","SELL","1","","","",25.0,-26.96,""
"2026-07-10","61763E207","61763E207","MS-F","MS","Morgan Stanley","Preferred Stock","1278764.0","1276984.0","-1780.0","0.008368","0.00836","-8e-06","25.13","-44731.4","SELL","1","MS-PF",59116,0.0,25.0,0.52,0.0
"2026-07-10","98389B878","98389B878","XEL","XEL","Xcel Energy Inc","Preferred Stock","1353488.0","1351608.0","-1880.0","0.008199","0.008184","-1.5e-05","23.64","-44443.2","SELL","1","XEL",6117777,0.0,25.0,-5.44,0.0
