"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-07-06","-","-","USD","USD","USD CASH","Cash and/or Derivatives","-86653486.0","-85532721.0","1120765.0","-0.0065","-0.0064","0.0001","100.0","112076500.0","UNCHANGED","4","","","","","",""
"2026-07-06","US8726521029","872652102","TPG","TPG","TPG OPERATING GROUP II LP","Financial Institutions","994828.0","994828.0","0.0","0.0018","0.0018","0.0","23.92","0.0","UNCHANGED","4","","","","","",""
"2026-07-06","US11271L1026","11271L102","BNCN","BNCN","BROOKFIELD FINANCE INC","Financial Institutions","994828.0","994828.0","0.0","0.0011","0.0011","0.0","15.37","0.0","UNCHANGED","4","","","","","",""
"2026-07-06","US5303075031","530307503","LBRDA","LBRDA","LIBERTY BROADBAND CUM REDEEMABLE P","Industrial","446603.0","446603.0","0.0","0.0007","0.0007","0.0","21.89","0.0","UNCHANGED","4","","","","","",""
"2026-07-06","US6378703044","637870304","NSA-B","NSA PR B","NATIONAL STORAGE AFFILIATES CUM","Financial Institutions","353769.0","353769.0","0.0","0.0006","0.0006","0.0","23.96","0.0","UNCHANGED","4","","","","","",""
"2026-07-06","MHY8564M1131","-","TGP","TGP","TEEKAY LNG PARTNERS LP","Industrial","306633.0","306633.0","0.0","0.0006","0.0006","0.0","25.45","0.0","UNCHANGED","4","","","","","",""
"2026-07-06","US48251K2096","48251K209","KREF-A","KREF","KKR REAL ESTATE FINANCE TRUST INC","Financial Institutions","815037.0","815037.0","0.0","0.0011","0.0011","0.0","18.03","0.0","UNCHANGED","4","","","","","",""
"2026-07-06","US0844238057","084423805","WRB","WRB","WR BERKLEY CORPORATION","Financial Institutions","746035.0","746035.0","0.0","0.0011","0.0011","0.0","18.87","0.0","UNCHANGED","4","","","","","",""
"2026-07-06","US00775V1044","00775V104","AEGON","AEGON","AEGON FUNDING CORPORATION II","Financial Institutions","2300538.0","2300538.0","0.0","0.0033","0.0033","0.0","18.87","0.0","UNCHANGED","4","","","","","",""
"2026-07-06","US74460W5940","74460W594","PSA-J","PSA","PUBLIC STORAGE DS REPRESENTING TH","Financial Institutions","696379.0","696379.0","0.0","0.0011","0.0011","0.0","20.37","0.0","UNCHANGED","4","","","","","",""
