"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2025-06-16","-","","USD","USD","USD CASH","Cash and/or Derivatives","1171591.0","48026510.0","46854919.0","0.0087","0.35469","0.34599","100.0","4685491900.0","UNCHANGED","3","USD","820556","57.1","25.0","300.0","0.0"
"2025-06-16","US0970232049","","BA","BA","BOEING CO","Industrial","9068825.0","9080945.0","12120.0","4.42393","4.40894","-0.01499","65.74","796768.8","BUY","3","BA","7058409","0.0","25.0","162.96","0.0"
"2025-06-16","US9497468044","","WFC-L","WFC","WELLS FARGO & COMPANY SERIES L","Financial Institutions","271732.0","272092.0","360.0","2.31422","2.30691","-0.00731","1148.0","413280.0","BUY","3","WFC-PL","10037","0.0","1000.0","14.8","0.0"
"2025-06-16","US48251W5004","","KKR","KKR","KKR & CO INC","Financial Institutions","4080950.0","4086410.0","5460.0","1.52179","1.53343","0.01164","50.81","277422.6","BUY","3","KKR","8806406","0.0","25.0","103.24","0.0"
"2025-06-16","US1730802014","","C","C","CITIGROUP CAPITAL XIII","Financial Institutions","7084676.0","7094144.0","9468.0","1.53934","1.53092","-0.00842","29.22","276654.96","BUY","3","C","15990462","0.0","25.0","16.88","0.0"
"2025-06-16","US0605056821","","BAC-L","BAC","BANK OF AMERICA CORP","Financial Institutions","151808.0","152012.0","204.0","1.32684","1.32902","0.00218","1183.81","241497.24","BUY","3","BAC-PL","7566","0.0","1000.0","18.38","0.0"
"2025-06-16","US03769M3043","","APO","APO","APOLLO GLOBAL MANAGEMENT INC","Financial Institutions","2267187.0","2270223.0","3036.0","1.18732","1.20043","0.01311","71.6","217377.6","BUY","3","APO","6468336","0.0","25.0","186.4","0.0"
"2025-06-16","US65339F6631","","NEE","NEE","NEXTERA ENERGY UNITS INC","Utility","3154356.0","3158568.0","4212.0","1.16361","1.1442","-0.01941","49.05","206598.6","BUY","3","NEE","10303386","0.0","25.0","96.2","0.0"
"2025-06-16","US5950173022","","MCHP","MCHP","MICROCHIP TECHNOLOGY INCORPORATED","Industrial","2342137.0","2345269.0","3132.0","1.0839","1.10541","0.02151","63.82","199884.24","BUY","3","MCHP","8531860","0.0","25.0","155.28","0.0"
"2025-06-16","US48128B6487","","JPM","JPM","JPMORGAN CHASE & CO","Financial Institutions","5728898.0","5736554.0","7656.0","1.06645","1.06213","-0.00432","25.07","191935.92","BUY","3","JPM","10901130","0.0","25.0","0.28","0.0"
"2025-06-16","US65339F7134","","NEEXU","NEEXU","NEXTERA ENERGY   CORPORATE UNITS I","Utility","3154364.0","3158576.0","4212.0","1.00299","0.98301","-0.01998","42.14","177493.68","BUY","3","NEEXU","2411207","0.0","25.0","68.56","0.0"
"2025-06-16","US48128B6552","","JPM","JPM","JPMORGAN CHASE & CO","Financial Institutions","5270136.0","5277180.0","7044.0","0.94288","0.94005","-0.00283","24.12","169901.28","BUY","3","JPM","10901130","0.0","25.0","-3.52","0.0"
"2025-06-16","US42824C2089","","HPE","HPE","HEWLETT PACKARD ENTERPRISE CONV PR","Industrial","2365757.0","2368925.0","3168.0","0.91488","0.93286","0.01798","53.32","168917.76","BUY","3","HPE","19700474","0.0","25.0","113.28","0.0"
"2025-06-16","US03990B3096","","ARES","ARES","ARES MANAGEMENT CORP","Financial Institutions","2365757.0","2368925.0","3168.0","0.91804","0.91877","0.00073","52.51","166351.68","BUY","3","ARES","4354913","0.0","25.0","110.04","0.0"
"2025-06-16","US0126532003","","ALB","ALB","ALBEMARLE CORP","Industrial","3627530.0","3632378.0","4848.0","0.83237","0.84128","0.00891","31.36","152033.28","BUY","3","ALB","2135675","0.0","25.0","25.44","0.0"
"2025-06-16","US65339F1194","","NEE","NEECV","NEXTERA ENERGY UNITS INC","Utility","2365757.0","2368925.0","3168.0","0.82156","0.81319","-0.00837","46.48","147248.64","BUY","3","NEE","10303386","0.0","25.0","85.92","0.0"
"2025-06-16","US48128B5497","","JPM","JPM","JPMORGAN CHASE NON-CUMULATIVE PREF","Financial Institutions","5676516.0","5684100.0","7584.0","0.80665","0.80012","-0.00653","19.06","144551.04","BUY","3","JPM","10901130","0.0","25.0","-23.76","0.0"
"2025-06-16","US48128B5232","","JPM","JPM","JPMORGAN CHASE AND CO DS REPSTG  T","Financial Institutions","6146710.0","6154930.0","8220.0","0.80407","0.79913","-0.00494","17.58","144507.6","BUY","3","JPM","10901130","0.0","25.0","-29.68","0.0"
"2025-06-16","US00206R7061","","T-C","T","AT&T INC","Industrial","5520113.0","5527493.0","7380.0","0.76532","0.75726","-0.00806","18.55","136899.0","BUY","3","T-PC","147068","0.1","25.0","-25.8","2.58"
"2025-06-16","US94988U1512","","WFC-Z","WFC","WELLS FARGO & COMPANY","Financial Institutions","5488699.0","5496031.0","7332.0","0.75387","0.74686","-0.00701","18.4","134908.8","BUY","3","WFC-PZ","116927","0.1","25.0","-26.4","2.64"
"2025-06-16","US69331C3060","","PCG","PCG","PG&E CORPORATION","Utility","2539278.0","2542674.0","3396.0","0.70263","0.69631","-0.00632","37.08","125923.68","BUY","3","PCG","21944677","0.0","25.0","48.32","0.0"
"2025-06-16","US5949728878","","MSTR","MSTR","MICROSTRATEGY INCORPORATED","Industrial","810648.0","811848.0","1200.0","0.62927","0.62806","-0.00121","104.75","125700.0","BUY","3","MSTR","19875695","0.0","1000.0","-89.53","0.0"
"2025-06-16","US5949728795","","MSTR","MSTR","MICROSTRATEGY  PERP STRIFE PRF SER","Industrial","682155.0","683355.0","1200.0","0.52446","0.52285","-0.00161","103.6","124320.0","BUY","3","MSTR","19875695","0.0","1000.0","-89.64","0.0"
"2025-06-16","US00206R3003","","T","T","AT&T INC","Industrial","4171597.0","4177177.0","5580.0","0.67895","0.67592","-0.00303","21.91","122257.8","BUY","3","T","42194260","0.0","25.0","-12.36","0.0"
"2025-06-16","US38144G8042","","GS-D","GS","GOLDMAN SACHS GROUP INC","Financial Institutions","4258301.0","4263989.0","5688.0","0.66237","0.66226","-0.00011","21.03","119618.64","BUY","3","GS-PD","99133","0.1","25.0","-15.88","1.59"
"2025-06-16","US14040H8245","","COF-I","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions","4731551.0","4737875.0","6324.0","0.65901","0.65363","-0.00538","18.68","118132.32","BUY","3","COF-PI","71737","0.1","25.0","-25.28","2.53"
"2025-06-16","US48128B5802","","JPM","JPM","JPMORGAN CHASE DRC","Financial Institutions","4603651.0","4609807.0","6156.0","0.64188","0.63733","-0.00455","18.72","115240.32","BUY","3","JPM","10901130","0.0","25.0","-25.12","0.0"
"2025-06-16","US82452J3077","","FOUR","FOUR","SHIFT4 PAYMENTS INC","Industrial","788829.0","789885.0","1056.0","0.62066","0.63534","0.01468","108.91","115008.96","BUY","3","FOUR","2921970","0.0","1000.0","-89.11","0.0"
"2025-06-16","US61762V8384","","MS-Q","MS","MORGAN STANLEY","Financial Institutions","3151816.0","3156028.0","4212.0","0.60334","0.60206","-0.00128","25.83","108795.96","BUY","3","MS-PQ","81493","0.1","25.0","3.32","0.0"
"2025-06-16","US61762V8533","","MS-P","MS","MORGAN STANLEY","Financial Institutions","3151056.0","3155268.0","4212.0","0.60179","0.59888","-0.00291","25.7","108248.4","BUY","3","MS-PP","38465","0.1","25.0","2.8","0.0"
"2025-06-16","US61761J4067","","MS-I","MS","MORGAN STANLEY DS REPRESENTING   F","Financial Institutions","3150032.0","3154244.0","4212.0","0.58101","0.58145","0.00044","24.96","105131.52","BUY","3","MS-PI","49207","0.1","25.0","-0.16","0.02"
"2025-06-16","US26441C5013","","DUK-A","DUK","DUKE ENERGY CORP","Utility","3154356.0","3158568.0","4212.0","0.5736","0.57222","-0.00138","24.53","103320.36","BUY","3","DUK-PA","61161","0.1","25.0","-1.88","0.19"
"2025-06-16","US0200028381","","ALL-H","ALL","ALLSTATE CORPORATION (THE)","Financial Institutions","3627530.0","3632378.0","4848.0","0.56291","0.55719","-0.00572","20.77","100692.96","BUY","3","ALL-PH","60537","0.1","25.0","-16.92","1.69"
"2025-06-16","US61747S5047","","MS","MS","MORGAN STANLEY","Financial Institutions","3465288.0","3469920.0","4632.0","0.55961","0.55097","-0.00864","21.5","99588.0","BUY","3","MS","7307021","0.0","25.0","-14.0","0.0"
"2025-06-16","US00206R5081","","T-A","T","AT&T INC","Industrial","3785241.0","3790305.0","5064.0","0.55336","0.54754","-0.00582","19.56","99051.84","BUY","3","T-PA","70566","0.1","25.0","-21.76","2.18"
"2025-06-16","US61762V6065","","MS-K","MS","MORGAN STANLEY","Financial Institutions","3147769.0","3151981.0","4212.0","0.54107","0.54076","-0.00031","23.23","97844.76","BUY","3","MS-PK","42511","0.1","25.0","-7.08","0.71"
"2025-06-16","US14040H7825","","COF-J","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions","3942992.0","3948260.0","5268.0","0.52","0.51525","-0.00475","17.67","93085.56","BUY","3","COF-PJ","71722","0.1","25.0","-29.32","2.93"
"2025-06-16","US61762V8616","","MS-O","MS","MORGAN STANLEY","Financial Institutions","4090978.0","4096450.0","5472.0","0.51692","0.51371","-0.00321","16.98","92914.56","BUY","3","MS-PO","110777","0.0","25.0","-32.08","0.0"
"2025-06-16","US61762V2007","","MS-E","MS","MORGAN STANLEY","Financial Institutions","2709867.0","2713491.0","3624.0","0.51351","0.51022","-0.00329","25.46","92267.04","BUY","3","MS-PE","62243","0.1","25.0","1.84","0.0"
"2025-06-16","US61763E2072","","MS-F","MS","MORGAN STANLEY DS","Financial Institutions","2669756.0","2673320.0","3564.0","0.50333","0.50066","-0.00267","25.36","90383.04","BUY","3","MS-PF","41630","0.1","25.0","1.44","0.0"
"2025-06-16","US65339K8374","","NEE","NEE","NEXTERA ENERGY CAPITAL HOLDINGS IN","Utility","2761300.0","2764900.0","3600.0","0.51116","0.50927","-0.00189","24.94","89784.0","BUY","3","NEE","10303427","0.0","25.0","-0.24","0.0"
"2025-06-16","US04686J8615","","ATH-A","ATH","ATHENE HOLDING DS REPRESENTING   P","Financial Institutions","2720646.0","2724282.0","3636.0","0.48524","0.48529","5e-05","24.12","87700.32","BUY","3","ATH-PA","59446","0.1","25.0","-3.52","0.35"
"2025-06-16","US9029731554","","USB-B","USB","US BANCORP","Financial Institutions","3154356.0","3158568.0","4212.0","0.47941","0.47681","-0.0026","20.44","86093.28","BUY","3","","","","25.0","-18.24",""
"2025-06-16","US0605052291","","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions","2630586.0","2634102.0","3516.0","0.47875","0.47526","-0.00349","24.43","85895.88","BUY","3","BAC","44397404","0.0","25.0","-2.28","0.0"
"2025-06-16","US8425878001","","SO","SO","SOUTHERN COMPANY (THE)","Utility","3154356.0","3158568.0","4212.0","0.46277","0.45838","-0.00439","19.65","82765.8","BUY","3","SO","5661652","0.0","25.0","-21.4","0.0"
"2025-06-16","US55261F8648","","MTB-J","MTB","M T BK DEP INT PERP PFD STK SER J","Financial Institutions","2365757.0","2368925.0","3168.0","0.45689","0.45681","-8e-05","26.11","82716.48","BUY","3","MTB-PJ","31128","0.1","25.0","4.44","0.0"
"2025-06-16","US59156R8503","","MET-F","MET","METLIFE INC","Financial Institutions","3154356.0","3158568.0","4212.0","0.45293","0.44858","-0.00435","19.23","80996.76","BUY","3","MET-PF","85999","0.0","25.0","-23.08","0.0"
"2025-06-16","US59156R8768","","MET-E","MET","METLIFE INC","Financial Institutions","2539278.0","2542674.0","3396.0","0.44327","0.43961","-0.00366","23.41","79500.36","BUY","3","MET-PE","51072","0.1","25.0","-6.36","0.64"
"2025-06-16","US8085136005","","SCHW-D","SCHW","CHARLES SCHWAB CORPORATION (THE)","Financial Institutions","2365758.0","2368926.0","3168.0","0.43266","0.43021","-0.00245","24.59","77901.12","BUY","3","SCHW-PD","42389","0.1","25.0","-1.64","0.16"
"2025-06-16","US06053U6010","","BAC","BAC","BANK AMER DS REPRESENTING   NON CU","Financial Institutions","2757905.0","2761589.0","3684.0","0.43432","0.43095","-0.00337","21.13","77842.92","BUY","3","BAC","44397404","0.0","25.0","-15.48","0.0"
"2025-06-16","US94988U1280","","WFC","WFC","WELLS FARGO & COMPANY","Financial Institutions","3175980.0","3180228.0","4248.0","0.43244","0.42747","-0.00497","18.2","77313.6","BUY","3","WFC","18624356","0.0","25.0","-27.2","0.0"
"2025-06-16","US0357108705","","NLY-F","NLY","ANNALY CAPITAL MANAGEMENT INC","Financial Institutions","2271167.0","2274203.0","3036.0","0.42481","0.4246","-0.00021","25.28","76750.08","BUY","3","NLY-PF","45738","0.1","25.0","1.12","0.0"
"2025-06-16","US7593518852","","RGA","RGA","REINSURANCE GROUP OF AMERICA INCOR","Financial Institutions","2207883.0","2210883.0","3000.0","0.41658","0.41555","-0.00103","25.45","76350.0","BUY","3","RGA","329304","0.0","25.0","1.8","0.0"
"2025-06-16","US00775V1044","","AEGON","AEGON","AEGON FUNDING CORPORATION II","Financial Institutions","2917788.0","2921688.0","3900.0","0.42044","0.41926","-0.00118","19.43","75777.0","BUY","3","","","","25.0","-22.28",""
"2025-06-16","US95002Y4008","","WFC","WFC","WELLS FARGO & COMPANY","Financial Institutions","3313820.0","3318248.0","4428.0","0.40937","0.40509","-0.00428","16.53","73194.84","BUY","3","WFC","18624356","0.0","25.0","-33.88","0.0"
"2025-06-16","US89832Q6952","","TFC-R","TFC","TRUIST FINANCIAL DRC CORP","Financial Institutions","2917788.0","2921688.0","3900.0","0.4052","0.40135","-0.00385","18.6","72540.0","BUY","3","TFC-PR","51732","0.1","25.0","-25.6","2.56"
"2025-06-16","US74913G8814","","CTL","CTL","QWEST CORP","Industrial","3083385.0","3087501.0","4116.0","0.39579","0.39653","0.00074","17.39","71577.24","BUY","3","","","","25.0","-30.44",""
"2025-06-16","US48128B6222","","JPM","JPM","JPMORGAN CHASE & CO","Financial Institutions","2718961.0","2722597.0","3636.0","0.3995","0.39554","-0.00396","19.67","71520.12","BUY","3","JPM","10901254","0.0","25.0","-21.32","0.0"
"2025-06-16","US3453708378","","F","F","FORD MOTOR COMPANY","Industrial","2523508.0","2526880.0","3372.0","0.39159","0.39209","0.0005","21.01","70845.72","BUY","3","F","58619054","0.0","25.0","-15.96","0.0"
"2025-06-16","US0605051798","","BAC","BAC","BANK OF AMERICA CORP","Financial Institutions","2045801.0","2048537.0","2736.0","0.38083","0.37868","-0.00215","25.03","68482.08","BUY","3","BAC","44397404","0.0","25.0","0.12","0.0"
"2025-06-16","US0200027888","","ALL-J","ALL","ALLSTATE DEP REPSTG  TH NON CUM PE","Financial Institutions","1892584.0","1895116.0","2532.0","0.37466","0.3737","-0.00096","26.7","67604.4","BUY","3","ALL-PJ","28705","0.1","25.0","6.8","0.0"
"2025-06-16","US38143Y6656","","GS-A","GS","GOLDMAN SACHS GROUP INC","Financial Institutions","2365681.0","2368849.0","3168.0","0.3736","0.37212","-0.00148","21.27","67383.36","BUY","3","GS-PA","50224","0.1","25.0","-14.92","1.49"
"2025-06-16","US06055H2022","","BAC","BAC","BANK OF AMERICA CORPORATION DEPOSI","Financial Institutions","2536237.0","2539633.0","3396.0","0.3719","0.37119","-0.00071","19.79","67206.84","BUY","3","BAC","44397404","0.0","25.0","-20.84","0.0"
"2025-06-16","US3453708451","","F","F","FORD MOTOR COMPANY","Industrial","2365757.0","2368925.0","3168.0","0.37063","0.36985","-0.00078","21.14","66971.52","BUY","3","F","58619054","0.0","25.0","-15.44","0.0"
"2025-06-16","US03769M2052","","APO","APO","APOLLO GLOBAL MANAGEMENT INC","Financial Institutions","1892584.0","1895116.0","2532.0","0.36862","0.36866","4e-05","26.34","66692.88","BUY","3","APO","6468338","0.0","25.0","5.36","0.0"
"2025-06-16","US8168516040","","SRE","SRE","SEMPRA ENERGY","Utility","2389414.0","2392606.0","3192.0","0.36954","0.3633","-0.00624","20.56","65627.52","BUY","3","SRE","3522376","0.0","25.0","-17.76","0.0"
"2025-06-16","US65339K8606","","NEE","NEE","NEXTERA ENERGY CAPITAL HOLDINGS IN","Utility","2168616.0","2171520.0","2904.0","0.35488","0.3517","-0.00318","21.93","63684.72","BUY","3","NEE","10303427","0.0","25.0","-12.28","0.0"
"2025-06-16","US10950A2050","","BTSG","BTSG","BRIGHTSPRING HEALTH SERVICES UNITS","Industrial","630848.0","631688.0","840.0","0.35162","0.35269","0.00107","75.6","63504.0","BUY","3","BTSG","3360933","0.0","25.0","202.4","0.0"
