"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2025-09-08","US0970232049","097023204","BA","BOEING CO","Industrial","Equity",675803960.52,4.62903,9131252,74.01,"USD","-","United States"
"2025-09-08","US9497468044","949746804","WFC","WELLS FARGO & COMPANY SERIES L","Financial Institutions","Equity",343584348.16,2.35344,276736,1241.56,"USD","NYSE","United States"
"2025-09-08","US48251W5004","48251W500","KKR","KKR & CO INC","Financial Institutions","Equity",224166391.84,1.53546,4102606,54.64,"USD","-","United States"
"2025-09-08","US5949728530","594972853","MSTR","MICROSTRATEGY  PERP STRETCH PRF SE","Industrial","Equity",216694515.96,1.48428,2221141,97.56,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-09-08","US1730802014","173080201","C","CITIGROUP CAPITAL XIII","Financial Institutions","Equity",216304888.77,1.48162,7122321,30.37,"USD","NYSE","United States"
"2025-09-08","US0605056821","060505682","BAC","BANK OF AMERICA CORP","Financial Institutions","Equity",199489015.66,1.36643,157322,1268.03,"USD","NYSE","United States"
"2025-09-08","US03769M3043","03769M304","APO","APOLLO GLOBAL MANAGEMENT INC","Financial Institutions","Equity",161480611.5,1.10609,2279190,70.85,"USD","-","United States"
"2025-09-08","US42824C2089","42824C208","HPE","HEWLETT PACKARD ENTERPRISE CONV PR","Industrial","Equity",154570526.26,1.05876,2378374,64.99,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-09-08","US48128B6487","48128B648","JPM","JPMORGAN CHASE & CO","Financial Institutions","Equity",150563328,1.03131,5881380,25.6,"USD","-","United States"
"2025-09-08","US65339F6631","65339F663","NEE","NEXTERA ENERGY UNITS INC","Utility","Equity",150280324.6,1.02937,3171140,47.39,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-09-08","US0126532003","012653200","ALB","ALBEMARLE CORP","Industrial","Equity",141168905.43,0.96696,3646833,38.71,"USD","NYSE","United States"
"2025-09-08","US5950173022","595017302","MCHP","MICROCHIP TECHNOLOGY INCORPORATED","Industrial","Equity",140873264.97,0.96493,2354559,59.83,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-09-08","US48128B6552","48128B655","JPM","JPMORGAN CHASE & CO","Financial Institutions","Equity",138381007.64,0.94786,5467444,25.31,"USD","NYSE","United States"
"2025-09-08","US03990B3096","03990B309","ARES","ARES MANAGEMENT CORP","Financial Institutions","Equity",129906787.88,0.88982,2378374,54.62,"USD","-","United States"
"2025-09-08","US48128B5497","48128B549","JPM","JPMORGAN CHASE NON-CUMULATIVE PREF","Financial Institutions","Equity",122311913.01,0.8378,5900237,20.73,"USD","NYSE","United States"
"2025-09-08","US48128B5232","48128B523","JPM","JPMORGAN CHASE AND CO DS REPSTG  T","Financial Institutions","Equity",120087387.75,0.82256,6310425,19.03,"USD","NYSE","United States"
"2025-09-08","US00206R7061","00206R706","T","AT&T INC","Industrial","Equity",112709065.47,0.77202,5549437,20.31,"USD","-","United States"
"2025-09-08","US94988U1512","94988U151","WFC","WELLS FARGO & COMPANY","Financial Institutions","Equity",111116115.44,0.76111,5564152,19.97,"USD","-","United States"
"2025-09-08","US65339F1194","65339F119","NEE","NEXTERA ENERGY UNITS INC","Utility","Equity",106741425.12,0.73114,2378374,44.88,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-09-08","US00206R3003","00206R300","T","AT&T INC","Industrial","Equity",97925253.35,0.67076,4193801,23.35,"USD","-","United States"
"2025-09-08","US14040H8245","14040H824","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions","Equity",97702022.34,0.66923,4756671,20.54,"USD","-","United States"
"2025-09-08","US69331C3060","69331C306","PCG","PG&E CORPORATION","Utility","Equity",97567022.28,0.6683,2552774,38.22,"USD","-","United States"
"2025-09-08","US48128B5802","48128B580","JPM","JPMORGAN CHASE DRC","Financial Institutions","Equity",95659461.92,0.65524,4726258,20.24,"USD","NYSE","United States"
"2025-09-08","US5949728878","594972887","MSTR","MICROSTRATEGY INCORPORATED","Industrial","Equity",94691938,0.64861,1012748,93.5,"USD","-","United States"
"2025-09-08","US5949728795","594972879","MSTR","MICROSTRATEGY  PERP STRIFE PRF SER","Industrial","Equity",93008186.7,0.63707,833855,111.54,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-09-08","US38144G8042","38144G804","GS","GOLDMAN SACHS GROUP INC","Financial Institutions","Equity",91526668.24,0.62693,4280948,21.38,"USD","NYSE","United States"
"2025-09-08","US61762V8384","61762V838","MS","MORGAN STANLEY","Financial Institutions","Equity",83400982,0.57127,3171140,26.3,"USD","-","United States"
"2025-09-08","US0200028381","020002838","ALL","ALLSTATE CORPORATION (THE)","Financial Institutions","Equity",83111324.07,0.56928,3646833,22.79,"USD","-","United States"
"2025-09-08","US82452J3077","82452J307","FOUR","SHIFT4 PAYMENTS INC","Industrial","Equity",82249472.5,0.56338,792766,103.75,"USD","-","United States"
"2025-09-08","US61762V8533","61762V853","MS","MORGAN STANLEY","Financial Institutions","Equity",81783700.6,0.56019,3171140,25.79,"USD","-","United States"
"2025-09-08","US00206R5081","00206R508","T","AT&T INC","Industrial","Equity",81053550.3,0.55519,3805331,21.3,"USD","-","United States"
"2025-09-08","US61761J4067","61761J406","MS","MORGAN STANLEY DS REPRESENTING   F","Financial Institutions","Equity",80280897.35,0.5499,3171140,25.32,"USD","NYSE","United States"
"2025-09-08","US26441C5013","26441C501","DUK","DUKE ENERGY CORP","Utility","Equity",79722459.6,0.54607,3171140,25.14,"USD","NYSE","United States"
"2025-09-08","US61762V6065","61762V606","MS","MORGAN STANLEY","Financial Institutions","Equity",79278500,0.54303,3171140,25,"USD","NYSE","United States"
"2025-09-08","US14040H7825","14040H782","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions","Equity",78524958.05,0.53787,3963905,19.81,"USD","-","United States"
"2025-09-08","US61747S5047","61747S504","MS","MORGAN STANLEY","Financial Institutions","Equity",78171189.48,0.53545,3488228,22.41,"USD","NYSE","United States"
"2025-09-08","US61762V8616","61762V861","MS","MORGAN STANLEY","Financial Institutions","Equity",76018531.2,0.5207,4122480,18.44,"USD","-","United States"
"2025-09-08","US5949728613","594972861","MSTR","MICROSTRATEGY  PERP STRIDE SER A P","Industrial","Equity",75535754.7,0.51739,947751,79.7,"USD","-","United States"
"2025-09-08","US65339K8374","65339K837","NEE","NEXTERA ENERGY CAPITAL HOLDINGS IN","Utility","Equity",71587260,0.49035,2774700,25.8,"USD","-","United States"
"2025-09-08","US61762V2007","61762V200","MS","MORGAN STANLEY","Financial Institutions","Equity",70237034.16,0.4811,2735087,25.68,"USD","NYSE","United States"
