"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2026-04-16","US0970232049","097023204","BA","BOEING CO","Industrial","Equity",554103171.6,3.98417,7927084,69.9,"USD","NYSE","United States"
"2026-04-16","US68389X2045","68389X204","ORCL","ORACLE CORPORATION","Industrial","Equity",366949239,2.63848,6894950,53.22,"USD","NO MARKET (E.G. UNLISTED)","United States"
"2026-04-16","US5949728530","594972853","MSTR","STRATEGY INC","Industrial","Equity",343419722.1,2.46929,3466785,99.06,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2026-04-16","US9497468044","949746804","WFC","WELLS FARGO & COMPANY SERIES L","Financial Institutions","Equity",324750000,2.33505,270625,1200,"USD","NYSE","United States"
"2026-04-16","US0126532003","012653200","ALB","ALBEMARLE CORP","Industrial","Equity",269457813.24,1.93748,3170838,84.98,"USD","NYSE","United States"
"2026-04-16","US1730802014","173080201","C","CITIGROUP CAPITAL XIII","Financial Institutions","Equity",186341021.01,1.33985,6192789,30.09,"USD","NYSE","United States"
"2026-04-16","US0605056821","060505682","BAC","BANK OF AMERICA CORP","Financial Institutions","Equity",184996406.19,1.33018,151959,1217.41,"USD","NYSE","United States"
"2026-04-16","US65339F6557","65339F655","NEE","NEXTERA ENERGY INC","Utility","Equity",158911125.87,1.14262,3177587,50.01,"USD","-","United States"
"2026-04-16","US48251W5004","48251W500","KKR","KKR & CO INC","Financial Institutions","Equity",155884979.4,1.12086,3567162,43.7,"USD","-","United States"
"2026-04-16","US65339F6631","65339F663","NEE","NEXTERA ENERGY UNITS INC","Utility","Equity",154239614.02,1.10903,2757233,55.94,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2026-04-16","US42824C2089","42824C208","HPE","HEWLETT PACKARD ENTERPRISE CONV PR","Industrial","Equity",144737990.19,1.04071,2067981,69.99,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2026-04-16","US8425878423","842587842","SO","SOUTHERN COMPANY (THE)","Utility","Equity",141859637.85,1.02001,2757233,51.45,"USD","-","United States"
