"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2025-12-08","US0970232049","097023204","BA","BOEING CO","Industrial","Equity",605347793.32,4.2843,8938981,67.72,"USD","-","United States"
"2025-12-08","US9497468044","949746804","WFC","WELLS FARGO & COMPANY SERIES L","Financial Institutions","Equity",329753821,2.33381,269627,1223,"USD","NYSE","United States"
"2025-12-08","US5949728530","594972853","MSTR","MICROSTRATEGY  PERP STRETCH PRF SE","Industrial","Equity",214701008.26,1.51953,2179042,98.53,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-12-08","US1730802014","173080201","C","CITIGROUP CAPITAL XIII","Financial Institutions","Equity",210779403.12,1.49177,6988707,30.16,"USD","NYSE","United States"
"2025-12-08","US48251W5004","48251W500","KKR","KKR & CO INC","Financial Institutions","Equity",209818702.2,1.48498,4025685,52.12,"USD","-","United States"
"2025-12-08","US0605056821","060505682","BAC","BANK OF AMERICA CORP","Financial Institutions","Equity",193125659.61,1.36683,153885,1255,"USD","NYSE","United States"
"2025-12-08","US0126532003","012653200","ALB","ALBEMARLE CORP","Industrial","Equity",192728099.76,1.36402,3578316,53.86,"USD","NYSE","United States"
"2025-12-08","US65339F6631","65339F663","NEE","NEXTERA ENERGY UNITS INC","Utility","Equity",161335682.25,1.14184,3111585,51.85,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-12-08","US03769M3043","03769M304","APO","APOLLO GLOBAL MANAGEMENT INC","Financial Institutions","Equity",161044604.2,1.13978,2236420,72.01,"USD","-","United States"
"2025-12-08","US42824C2089","42824C208","HPE","HEWLETT PACKARD ENTERPRISE CONV PR","Industrial","Equity",153187612.56,1.08417,2333754,65.64,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-12-08","US48128B6487","48128B648","JPM","JPMORGAN CHASE & CO","Financial Institutions","Equity",144833967.72,1.02505,5756517,25.16,"USD","-","United States"
"2025-12-08","US5950173022","595017302","MCHP","MICROCHIP TECHNOLOGY INCORPORATED","Industrial","Equity",141530325.72,1.00167,2310322,61.26,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-12-08","US48128B6552","48128B655","JPM","JPMORGAN CHASE & CO","Financial Institutions","Equity",130579476.54,0.92417,5278071,24.74,"USD","NYSE","United States"
"2025-12-08","US03990B3096","03990B309","ARES","ARES MANAGEMENT CORP","Financial Institutions","Equity",120655081.8,0.85393,2333754,51.7,"USD","-","United States"
"2025-12-08","US65339F1194","65339F119","NEE","NEXTERA ENERGY UNITS INC","Utility","Equity",113887195.2,0.80603,2333754,48.8,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-12-08","US48128B5497","48128B549","JPM","JPMORGAN CHASE NON-CUMULATIVE PREF","Financial Institutions","Equity",112942863.54,0.79934,5756517,19.62,"USD","NYSE","United States"
"2025-12-08","US48128B5232","48128B523","JPM","JPMORGAN CHASE AND CO DS REPSTG  T","Financial Institutions","Equity",111458407.5,0.78884,6223250,17.91,"USD","NYSE","United States"
"2025-12-08","US5949728795","594972879","MSTR","MICROSTRATEGY  PERP STRIFE PRF SER","Industrial","Equity",106351383.1,0.75269,966655,110.02,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-12-08","US00206R7061","00206R706","T","AT&T INC","Industrial","Equity",102808019.2,0.72762,5445340,18.88,"USD","-","United States"
"2025-12-08","US94988U1512","94988U151","WFC","WELLS FARGO & COMPANY","Financial Institutions","Equity",102464736.34,0.72519,5339486,19.19,"USD","-","United States"
"2025-12-08","US69331C3060","69331C306","PCG","PG&E CORPORATION","Utility","Equity",97086280.56,0.68712,2504806,38.76,"USD","-","United States"
"2025-12-08","US5949728878","594972887","MSTR","MICROSTRATEGY INCORPORATED","Industrial","Equity",92631868.8,0.65559,1082148,85.6,"USD","-","United States"
"2025-12-08","US00206R3003","00206R300","T","AT&T INC","Industrial","Equity",91397748.02,0.64686,4115162,22.21,"USD","-","United States"
"2025-12-08","US48128B5802","48128B580","JPM","JPMORGAN CHASE DRC","Financial Institutions","Equity",89522822.62,0.63359,4667509,19.18,"USD","NYSE","United States"
"2025-12-08","US14040H8245","14040H824","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions","Equity",88075875.96,0.62335,4667508,18.87,"USD","-","United States"
"2025-12-08","US38144G8042","38144G804","GS","GOLDMAN SACHS GROUP INC","Financial Institutions","Equity",81955715.53,0.58004,4200703,19.51,"USD","NYSE","United States"
"2025-12-08","US61762V8384","61762V838","MS","MORGAN STANLEY","Financial Institutions","Equity",81764674.84,0.57868,3111585,26.28,"USD","-","United States"
"2025-12-08","US61762V8533","61762V853","MS","MORGAN STANLEY","Financial Institutions","Equity",80154429.6,0.56729,3111585,25.76,"USD","-","United States"
"2025-12-08","US1167942077","116794207","BRKR","BRUKER CORPORATION","Industrial","Equity",80022417,0.56635,214710,372.7,"USD","-","United States"
"2025-12-08","US61761J4067","61761J406","MS","MORGAN STANLEY DS REPRESENTING   F","Financial Institutions","Equity",78692009.94,0.55694,3111586,25.29,"USD","NYSE","United States"
"2025-12-08","US5949728613","594972861","MSTR","MICROSTRATEGY  PERP STRIDE SER A P","Industrial","Equity",78026175.9,0.55222,974718,80.05,"USD","-","United States"
"2025-12-08","US26441C5013","26441C501","DUK","DUKE ENERGY CORP","Utility","Equity",77711524.22,0.55,3111585,24.97,"USD","NYSE","United States"
"2025-12-08","US61762V6065","61762V606","MS","MORGAN STANLEY","Financial Institutions","Equity",76357706.94,0.54042,3111561,24.54,"USD","NYSE","United States"
"2025-12-08","US0200028381","020002838","ALL","ALLSTATE CORPORATION (THE)","Financial Institutions","Equity",75788732.88,0.53639,3578316,21.18,"USD","-","United States"
"2025-12-08","US00206R5081","00206R508","T","AT&T INC","Industrial","Equity",74230786.84,0.52536,3733943,19.88,"USD","-","United States"
"2025-12-08","US10950A2050","10950A205","BTSG","BRIGHTSPRING HEALTH SERVICES UNITS","Industrial","Equity",73236133.2,0.51832,622280,117.69,"USD","NASDAQ","United States"
"2025-12-08","US61762V8616","61762V861","MS","MORGAN STANLEY","Financial Institutions","Equity",71152341.55,0.50358,4045045,17.59,"USD","-","United States"
"2025-12-08","US14040H7825","14040H782","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions","Equity",69894207.18,0.49467,3889494,17.97,"USD","-","United States"
"2025-12-08","US98389B8789","98389B878","XEL","XCEL ENERGY INC","Utility","Equity",69849458,0.49435,2800700,24.94,"USD","-","United States"
"2025-12-08","US65339K8374","65339K837","NEE","NEXTERA ENERGY CAPITAL HOLDINGS IN","Utility","Equity",68874190,0.48745,2722300,25.3,"USD","-","United States"
"2025-12-08","US61762V2007","61762V200","MS","MORGAN STANLEY","Financial Institutions","Equity",68758725.42,0.48663,2683791,25.62,"USD","NYSE","United States"
"2025-12-08","US61747S5047","61747S504","MS","MORGAN STANLEY","Financial Institutions","Equity",67941885.25,0.48085,3422765,19.85,"USD","NYSE","United States"
"2025-12-08","US61763E2072","61763E207","MS","MORGAN STANLEY DS","Financial Institutions","Equity",67152106.75,0.47526,2644825,25.39,"USD","NYSE","United States"
"2025-12-08","US0605052291","060505229","BAC","BANK OF AMERICA CORP","Financial Institutions","Equity",66997700,0.47417,2679908,25,"USD","NYSE","United States"
"2025-12-08","US04686J8615","04686J861","ATH","ATHENE HOLDING DS REPRESENTING   P","Financial Institutions","Equity",66557992,0.47106,2683790,24.8,"USD","NYSE","United States"
"2025-12-08","US82452J3077","82452J307","FOUR","SHIFT4 PAYMENTS INC","Industrial","Equity",64994213.4,0.45999,777908,83.55,"USD","-","United States"
"2025-12-08","US0669224778","066922477","XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market",63087590.21,0.4465,63087590,1,"USD","-","United States"
"2025-12-08","US8425878001","842587800","SO","SOUTHERN COMPANY (THE)","Utility","Equity",62449510.95,0.44198,3111585,20.07,"USD","-","United States"
"2025-12-08","US55261F8648","55261F864","MTB","M T BK DEP INT PERP PFD STK SER J","Financial Institutions","Equity",61564483.28,0.43572,2333756,26.38,"USD","Non-Nms Quotation Service (Nnqs)","United States"
"2025-12-08","US59156R8503","59156R850","MET","METLIFE INC","Financial Institutions","Equity",60520328.25,0.42833,3111585,19.45,"USD","-","United States"
"2025-12-08","US06053U6010","06053U601","BAC","BANK AMER DS REPRESENTING   NON CU","Financial Institutions","Equity",60027856.2,0.42484,2740998,21.9,"USD","NYSE","United States"
"2025-12-08","US9029731554","902973155","USB","US BANCORP","Financial Institutions","Equity",59120191,0.41842,3111589,19,"USD","NYSE","United States"
"2025-12-08","US59156R8768","59156R876","MET","METLIFE INC","Financial Institutions","Equity",58662556.52,0.41518,2504806,23.42,"USD","-","United States"
"2025-12-08","US8085136005","808513600","SCHW","CHARLES SCHWAB CORPORATION (THE)","Financial Institutions","Equity",58320987.27,0.41276,2333773,24.99,"USD","-","United States"
"2025-12-08","US94988U1280","94988U128","WFC","WELLS FARGO & COMPANY","Financial Institutions","Equity",57715636.93,0.40848,3042469,18.97,"USD","-","United States"
