"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2026-07-06","US5949728530","594972853","","Strategy Inc","","Stock","",0.0874,2416987.0,"","USD","","United States"
"2026-07-06","US0970232049","097023204","","Boeing Co/The","","Stock","",0.0842,2872721.0,"","USD","","United States"
"2026-07-06","US02079K4040","02079K404","","Alphabet Inc","","Stock","",0.0517,2458304.0,"","USD","","United States"
"2026-07-06","US02079K6029","02079K602","","Alphabet Inc","","Stock","",0.0514,2458304.0,"","USD","","United States"
"2026-07-06","US68389X2045","68389X204","","Oracle Corp","","Stock","",0.0446,2498016.0,"","USD","","United States"
"2026-07-06","US86800U5002","86800U500","","Super Micro Computer Inc","","Stock","",0.0369,1873515.0,"","USD","","United States"
"2026-07-06","US42824C2089","42824C208","","Hewlett Packard Enterprise Co","","Stock","",0.0341,749409.0,"","USD","","United States"
"2026-07-06","US0126532003","012653200","","Albemarle Corp","","Stock","",0.0257,1149086.0,"","USD","","United States"
"2026-07-06","US65339F6557","65339F655","","Nextera Energy Inc","","Stock","",0.0225,1149086.0,"","USD","","United States"
"2026-07-06","US5950173022","595017302","","Microchip Technology Inc","","Stock","",0.0224,741911.0,"","USD","","United States"
"2026-07-06","US65339F6631","65339F663","","Nextera Energy Inc","","Stock","",0.0218,999206.0,"","USD","","United States"
"2026-07-06","US8425878423","842587842","","Southern Co/The","","Stock","",0.0204,999206.0,"","USD","","United States"
"2026-07-06","US10950A2050","10950A205","","Brightspring Health Services Inc","","Stock","",0.019,199840.0,"","USD","","United States"
"2026-07-06","US65339F1194","65339F119","","Nextera Energy Inc","","Stock","",0.0153,749409.0,"","USD","","United States"
"2026-07-06","US69331C3060","69331C306","","Pg&E Corp","","Stock","",0.0136,804361.0,"","USD","","United States"
"2026-07-06","US00206R7061","00206R706","","At&T Inc","","Stock","",0.0128,1748615.0,"","USD","","United States"
"2026-07-06","US1167942077","116794207","","Bruker Corp","","Stock","",0.0128,68945.0,"","USD","","United States"
"2026-07-06","US5949728795","594972879","","Strategy Inc","","Stock","",0.0118,295855.0,"","USD","","United States"
"2026-07-06","US69351T8669","69351T866","","Ppl Corp","","Stock","",0.0113,574545.0,"","USD","","United States"
"2026-07-06","US00206R3003","00206R300","","At&T Inc","","Stock","",0.0112,1321452.0,"","USD","","United States"
"2026-07-06","US26441C5013","26441C501","","Duke Energy Corp","","Stock","",0.0101,999206.0,"","USD","","United States"
"2026-07-06","US00206R5081","00206R508","","At&T Inc","","Stock","",0.0094,1199050.0,"","USD","","United States"
"2026-07-06","CA67000B2030","67000B203","","Novanta Inc","","Stock","",0.0089,315998.0,"","USD","","Canada"
"2026-07-06","US65339K8374","65339K837","","Nextera Energy Capital Holdings Inc","","Stock","",0.0087,874305.0,"","USD","","United States"
"2026-07-06","US98389B8789","98389B878","","Xcel Energy Inc","","Stock","",0.0087,899290.0,"","USD","","United States"
"2026-07-06","US5949728878","594972887","","Strategy Inc","","Stock","",0.0083,323068.0,"","USD","","United States"
"2026-07-06","US5949728613","594972861","","Strategy Inc","","Stock","",0.0082,323148.0,"","USD","","United States"
"2026-07-06","US8425878001","842587800","","Southern Co/The","","Stock","",0.0079,999206.0,"","USD","","United States"
"2026-07-06","US0357108705","035710870","","Annaly Capital Management Inc","","Stock","",0.0075,719429.0,"","USD","","United States"
"2026-07-06","US8168516040","816851604","","Sempra","","Stock","",0.0066,756899.0,"","USD","","United States"
"2026-07-06","US3453708378","345370837","","Ford Motor Co","","Stock","",0.0065,799365.0,"","USD","","United States"
"2026-07-06","US3453708451","345370845","","Ford Motor Co","","Stock","",0.0063,749409.0,"","USD","","United States"
"2026-07-06","US65339K8606","65339K860","","Nextera Energy Capital Holdings Inc","","Stock","",0.0062,686955.0,"","USD","","United States"
"2026-07-06","US65339K8291","65339K829","","Nextera Energy Capital Holdings Inc","","Stock","",0.0061,599521.0,"","USD","","United States"
"2026-07-06","US2333317921","233331792","","Dte Energy Co","","Stock","",0.0059,599521.0,"","USD","","United States"
"2026-07-06","US00123Q8722","00123Q872","","Agnc Investment Corp","","Stock","",0.0059,574545.0,"","USD","","United States"
"2026-07-06","US8425878670","842587867","","Southern Co/The","","Stock","",0.0058,564553.0,"","USD","","United States"
"2026-07-06","US1258968452","125896845","","Cms Energy Corp","","Stock","",0.0057,629497.0,"","USD","","United States"
"2026-07-06","US12542R3084","12542R308","","Chs Inc","","Stock","",0.0057,536052.0,"","USD","","United States"
"2026-07-06","US9182842099","918284209","","Vse Corp","","Stock","",0.0057,229816.0,"","USD","","United States"
"2026-07-06","US7838922018","783892201","","Sce Trust Vii","","Stock","",0.0054,549565.0,"","USD","","United States"
"2026-07-06","US82846H5046","82846H504","","Qxo Inc","","Stock","",0.0054,287274.0,"","USD","","United States"
"2026-07-06","US12542R8034","12542R803","","Chs Inc","","Stock","",0.0054,517091.0,"","USD","","United States"
