"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2026-06-24","US0970232049","097023204","","Boeing Co/The","","Stock","",0.0985,3486227.0,"","USD","","United States"
"2026-06-24","US5949728530","594972853","","Strategy Inc","","Stock","",0.059,1792092.0,"","USD","","United States"
"2026-06-24","US68389X2045","68389X204","","Oracle Corp","","Stock","",0.0588,3031672.0,"","USD","","United States"
"2026-06-24","US42824C2089","42824C208","","Hewlett Packard Enterprise Co","","Stock","",0.0462,909498.0,"","USD","","United States"
"2026-06-24","US0126532003","012653200","","Albemarle Corp","","Stock","",0.0341,1394565.0,"","USD","","United States"
"2026-06-24","US5950173022","595017302","","Microchip Technology Inc","","Stock","",0.0285,900431.0,"","USD","","United States"
"2026-06-24","US65339F6557","65339F655","","Nextera Energy Inc","","Stock","",0.0273,1394508.0,"","USD","","United States"
"2026-06-24","US65339F6631","65339F663","","Nextera Energy Inc","","Stock","",0.0264,1212633.0,"","USD","","United States"
"2026-06-24","US8425878423","842587842","","Southern Co/The","","Stock","",0.0248,1212699.0,"","USD","","United States"
"2026-06-24","US10950A2050","10950A205","","Brightspring Health Services Inc","","Stock","",0.0217,242522.0,"","USD","","United States"
"2026-06-24","US65339F1194","65339F119","","Nextera Energy Inc","","Stock","",0.0186,909458.0,"","USD","","United States"
"2026-06-24","US69331C3060","69331C306","","Pg&E Corp","","Stock","",0.0166,976219.0,"","USD","","United States"
"2026-06-24","US00206R7061","00206R706","","At&T Inc","","Stock","",0.0154,2122168.0,"","USD","","United States"
"2026-06-24","US1167942077","116794207","","Bruker Corp","","Stock","",0.0147,83692.0,"","USD","","United States"
"2026-06-24","US69351T8669","69351T866","","Ppl Corp","","Stock","",0.0141,697290.0,"","USD","","United States"
"2026-06-24","US00206R3003","00206R300","","At&T Inc","","Stock","",0.0134,1603754.0,"","USD","","United States"
"2026-06-24","US26441C5013","26441C501","","Duke Energy Corp","","Stock","",0.0121,1212682.0,"","USD","","United States"
"2026-06-24","US00206R5081","00206R508","","At&T Inc","","Stock","",0.0112,1455199.0,"","USD","","United States"
"2026-06-24","US65339K8374","65339K837","","Nextera Energy Capital Holdings Inc","","Stock","",0.0106,1061047.0,"","USD","","United States"
"2026-06-24","US98389B8789","98389B878","","Xcel Energy Inc","","Stock","",0.0104,1091393.0,"","USD","","United States"
"2026-06-24","CA67000B2030","67000B203","","Novanta Inc","","Stock","",0.0101,383507.0,"","USD","","Canada"
"2026-06-24","US5949728795","594972879","","Strategy Inc","","Stock","",0.0098,269926.0,"","USD","","United States"
"2026-06-24","US8425878001","842587800","","Southern Co/The","","Stock","",0.0096,1212682.0,"","USD","","United States"
"2026-06-24","US0357108705","035710870","","Annaly Capital Management Inc","","Stock","",0.009,873154.0,"","USD","","United States"
"2026-06-24","US74913G8657","74913G865","","Qwest Corp","","Stock","",0.0083,1149525.0,"","USD","","United States"
"2026-06-24","US8168516040","816851604","","Sempra","","Stock","",0.0078,918572.0,"","USD","","United States"
"2026-06-24","US3453708378","345370837","","Ford Motor Co","","Stock","",0.0078,970112.0,"","USD","","United States"
"2026-06-24","US3453708451","345370845","","Ford Motor Co","","Stock","",0.0076,909493.0,"","USD","","United States"
"2026-06-24","US65339K8606","65339K860","","Nextera Energy Capital Holdings Inc","","Stock","",0.0075,833666.0,"","USD","","United States"
"2026-06-24","US65339K8291","65339K829","","Nextera Energy Capital Holdings Inc","","Stock","",0.0074,727567.0,"","USD","","United States"
"2026-06-24","US00123Q8722","00123Q872","","Agnc Investment Corp","","Stock","",0.0072,697308.0,"","USD","","United States"
"2026-06-24","US2333317921","233331792","","Dte Energy Co","","Stock","",0.007,727595.0,"","USD","","United States"
"2026-06-24","US8425878670","842587867","","Southern Co/The","","Stock","",0.007,685139.0,"","USD","","United States"
"2026-06-24","US82846H5046","82846H504","","Qxo Inc","","Stock","",0.0069,348623.0,"","USD","","United States"
"2026-06-24","US1258968452","125896845","","Cms Energy Corp","","Stock","",0.0069,763998.0,"","USD","","United States"
"2026-06-24","US12542R3084","12542R308","","Chs Inc","","Stock","",0.0068,650588.0,"","USD","","United States"
"2026-06-24","US5949728613","594972861","","Strategy Inc","","Stock","",0.0067,294844.0,"","USD","","United States"
"2026-06-24","US5949728878","594972887","","Strategy Inc","","Stock","",0.0067,294736.0,"","USD","","United States"
"2026-06-24","US7838922018","783892201","","Sce Trust Vii","","Stock","",0.0065,666985.0,"","USD","","United States"
"2026-06-24","US12542R8034","12542R803","","Chs Inc","","Stock","",0.0065,627543.0,"","USD","","United States"
"2026-06-24","US8794337613","879433761","","Telephone And Data Systems Inc","","Stock","",0.0064,836730.0,"","USD","","United States"
"2026-06-24","US9182842099","918284209","","Vse Corp","","Stock","",0.0064,278911.0,"","USD","","United States"
"2026-06-24","US3453708113","345370811","","Ford Motor Co","","Stock","",0.0063,727595.0,"","USD","","United States"
"2026-06-24","US8425878837","842587883","","Southern Co/The","","Stock","",0.0063,909493.0,"","USD","","United States"
"2026-06-24","US12542R7044","12542R704","","Chs Inc","","Stock","",0.0059,597229.0,"","USD","","United States"
"2026-06-24","US26441C4024","26441C402","","Duke Energy Corp","","Stock","",0.0058,606315.0,"","USD","","United States"
