"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2026-06-09","US0970232049","097023204","","Boeing Co/The","","Stock","",0.0933,3425875.0,"","USD","","United States"
"2026-06-09","US68389X2045","68389X204","","Oracle Corp","","Stock","",0.0717,2979214.0,"","USD","","United States"
"2026-06-09","US5949728530","594972853","","Strategy Inc","","Stock","",0.0687,1761056.0,"","USD","","United States"
"2026-06-09","US42824C2089","42824C208","","Hewlett Packard Enterprise Co","","Stock","",0.0447,893763.0,"","USD","","United States"
"2026-06-09","US0126532003","012653200","","Albemarle Corp","","Stock","",0.0342,1370428.0,"","USD","","United States"
"2026-06-09","US5950173022","595017302","","Microchip Technology Inc","","Stock","",0.0276,884838.0,"","USD","","United States"
"2026-06-09","US65339F6557","65339F655","","Nextera Energy Inc","","Stock","",0.0259,1370371.0,"","USD","","United States"
"2026-06-09","US65339F6631","65339F663","","Nextera Energy Inc","","Stock","",0.0254,1191644.0,"","USD","","United States"
"2026-06-09","US8425878423","842587842","","Southern Co/The","","Stock","",0.0245,1191710.0,"","USD","","United States"
"2026-06-09","US10950A2050","10950A205","","Brightspring Health Services Inc","","Stock","",0.0196,238339.0,"","USD","","United States"
"2026-06-09","US65339F1194","65339F119","","Nextera Energy Inc","","Stock","",0.0178,893723.0,"","USD","","United States"
"2026-06-09","US69331C3060","69331C306","","Pg&E Corp","","Stock","",0.0159,959310.0,"","USD","","United States"
"2026-06-09","US00206R7061","00206R706","","At&T Inc","","Stock","",0.0151,2085445.0,"","USD","","United States"
"2026-06-09","US1167942077","116794207","","Bruker Corp","","Stock","",0.0142,82235.0,"","USD","","United States"
"2026-06-09","US69351T8669","69351T866","","Ppl Corp","","Stock","",0.0134,685221.0,"","USD","","United States"
"2026-06-09","US00206R3003","00206R300","","At&T Inc","","Stock","",0.0131,1575998.0,"","USD","","United States"
"2026-06-09","US26441C5013","26441C501","","Duke Energy Corp","","Stock","",0.0119,1191693.0,"","USD","","United States"
"2026-06-09","US00206R5081","00206R508","","At&T Inc","","Stock","",0.011,1430027.0,"","USD","","United States"
"2026-06-09","US65339K8374","65339K837","","Nextera Energy Capital Holdings Inc","","Stock","",0.0105,1042681.0,"","USD","","United States"
"2026-06-09","CA67000B2030","67000B203","","Novanta Inc","","Stock","",0.0104,376880.0,"","USD","","Canada"
"2026-06-09","US98389B8789","98389B878","","Xcel Energy Inc","","Stock","",0.0103,1072510.0,"","USD","","United States"
"2026-06-09","US5949728795","594972879","","Strategy Inc","","Stock","",0.0101,265273.0,"","USD","","United States"
"2026-06-09","US8425878001","842587800","","Southern Co/The","","Stock","",0.0094,1191693.0,"","USD","","United States"
"2026-06-09","US74913G8814","74913G881","","Qwest Corp","","Stock","",0.009,1149525.0,"","USD","","United States"
"2026-06-09","US0357108705","035710870","","Annaly Capital Management Inc","","Stock","",0.0089,858031.0,"","USD","","United States"
"2026-06-09","US5949728613","594972861","","Strategy Inc","","Stock","",0.008,289731.0,"","USD","","United States"
"2026-06-09","US3453708378","345370837","","Ford Motor Co","","Stock","",0.0079,953343.0,"","USD","","United States"
"2026-06-09","US5949728878","594972887","","Strategy Inc","","Stock","",0.0078,289660.0,"","USD","","United States"
"2026-06-09","US8168516040","816851604","","Sempra","","Stock","",0.0077,902694.0,"","USD","","United States"
"2026-06-09","US3453708451","345370845","","Ford Motor Co","","Stock","",0.0076,893758.0,"","USD","","United States"
"2026-06-09","US65339K8606","65339K860","","Nextera Energy Capital Holdings Inc","","Stock","",0.0075,819247.0,"","USD","","United States"
