"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2026-08-20","US5949728530","594972853","","Strategy Inc","","Stock","",0.0797,2003532.0,"","USD","","United States"
"2026-08-20","US0970232049","097023204","","Boeing Co/The","","Stock","",0.0791,2840837.0,"","USD","","United States"
"2026-08-20","US02079K4040","02079K404","","Alphabet Inc","","Stock","",0.049,2410162.0,"","USD","","United States"
"2026-08-20","US02079K6029","02079K602","","Alphabet Inc","","Stock","",0.0487,2410162.0,"","USD","","United States"
"2026-08-20","US86800U5002","86800U500","","Super Micro Computer Inc","","Stock","",0.0478,1852717.0,"","USD","","United States"
"2026-08-20","US68389X2045","68389X204","","Oracle Corp","","Stock","",0.0462,2470287.0,"","USD","","United States"
"2026-08-20","US42824C2089","42824C208","","Hewlett Packard Enterprise Co","","Stock","",0.0421,741102.0,"","USD","","United States"
"2026-08-20","US0126532003","012653200","","Albemarle Corp","","Stock","",0.0261,1136326.0,"","USD","","United States"
"2026-08-20","US65339F6557","65339F655","","Nextera Energy Inc","","Stock","",0.0219,1136326.0,"","USD","","United States"
"2026-08-20","US65339F6631","65339F663","","Nextera Energy Inc","","Stock","",0.0217,988126.0,"","USD","","United States"
"2026-08-20","US8425878423","842587842","","Southern Co/The","","Stock","",0.0202,988126.0,"","USD","","United States"
"2026-08-20","US5950173022","595017302","","Microchip Technology Inc","","Stock","",0.0201,733659.0,"","USD","","United States"
"2026-08-20","US10950A2050","10950A205","","Brightspring Health Services Inc","","Stock","",0.0161,197635.0,"","USD","","United States"
"2026-08-20","US65339F1194","65339F119","","Nextera Energy Inc","","Stock","",0.015,741102.0,"","USD","","United States"
"2026-08-20","US69331C3060","69331C306","","Pg&E Corp","","Stock","",0.0143,795424.0,"","USD","","United States"
"2026-08-20","US1167942077","116794207","","Bruker Corp","","Stock","",0.0125,68160.0,"","USD","","United States"
"2026-08-20","US00206R7061","00206R706","","At&T Inc","","Stock","",0.0121,1729184.0,"","USD","","United States"
"2026-08-20","US69351T8669","69351T866","","Ppl Corp","","Stock","",0.0111,568185.0,"","USD","","United States"
"2026-08-20","US00206R3003","00206R300","","At&T Inc","","Stock","",0.0106,1306776.0,"","USD","","United States"
"2026-08-20","US26441C5013","26441C501","","Duke Energy Corp","","Stock","",0.0099,988126.0,"","USD","","United States"
"2026-08-20","US5949728795","594972879","","Strategy Inc","","Stock","",0.0097,236795.0,"","USD","","United States"
"2026-08-20","US00206R5081","00206R508","","At&T Inc","","Stock","",0.0087,1185721.0,"","USD","","United States"
"2026-08-20","US65339K8374","65339K837","","Nextera Energy Capital Holdings Inc","","Stock","",0.0085,864591.0,"","USD","","United States"
"2026-08-20","US98389B8789","98389B878","","Xcel Energy Inc","","Stock","",0.0084,889309.0,"","USD","","United States"
"2026-08-20","CA67000B2030","67000B203","","Novanta Inc","","Stock","",0.0081,312509.0,"","USD","","Canada"
"2026-08-20","US5949728613","594972861","","Strategy Inc","","Stock","",0.0079,267856.0,"","USD","","United States"
"2026-08-20","US5949728878","594972887","","Strategy Inc","","Stock","",0.0078,267789.0,"","USD","","United States"
"2026-08-20","US0357108705","035710870","","Annaly Capital Management Inc","","Stock","",0.0077,711452.0,"","USD","","United States"
"2026-08-20","US8425878001","842587800","","Southern Co/The","","Stock","",0.0076,988126.0,"","USD","","United States"
"2026-08-20","US3453708378","345370837","","Ford Motor Co","","Stock","",0.0065,790491.0,"","USD","","United States"
"2026-08-20","US8168516040","816851604","","Sempra","","Stock","",0.0064,748502.0,"","USD","","United States"
"2026-08-20","US3453708451","345370845","","Ford Motor Co","","Stock","",0.0062,741102.0,"","USD","","United States"
"2026-08-20","US00123Q8722","00123Q872","","Agnc Investment Corp","","Stock","",0.006,568185.0,"","USD","","United States"
"2026-08-20","US65339K8606","65339K860","","Nextera Energy Capital Holdings Inc","","Stock","",0.006,679335.0,"","USD","","United States"
"2026-08-20","US8425878670","842587867","","Southern Co/The","","Stock","",0.0058,558275.0,"","USD","","United States"
"2026-08-20","US65339K8291","65339K829","","Nextera Energy Capital Holdings Inc","","Stock","",0.0058,592858.0,"","USD","","United States"
"2026-08-20","US12542R3084","12542R308","","Chs Inc","","Stock","",0.0057,530104.0,"","USD","","United States"
"2026-08-20","US2333317921","233331792","","Dte Energy Co","","Stock","",0.0057,592858.0,"","USD","","United States"
"2026-08-20","US7838922018","783892201","","Sce Trust Vii","","Stock","",0.0055,543467.0,"","USD","","United States"
"2026-08-20","US1258968452","125896845","","Cms Energy Corp","","Stock","",0.0055,622509.0,"","USD","","United States"
"2026-08-20","US12542R8034","12542R803","","Chs Inc","","Stock","",0.0054,511351.0,"","USD","","United States"
"2026-08-20","US8794337613","879433761","","Telephone And Data Systems Inc","","Stock","",0.0054,681801.0,"","USD","","United States"
"2026-08-20","US3453708113","345370811","","Ford Motor Co","","Stock","",0.0052,592858.0,"","USD","","United States"
"2026-08-20","US9182842099","918284209","","Vse Corp","","Stock","",0.0052,227283.0,"","USD","","United States"
"2026-08-20","US8425878837","842587883","","Southern Co/The","","Stock","",0.005,741102.0,"","USD","","United States"
"2026-08-20","US12542R7044","12542R704","","Chs Inc","","Stock","",0.005,486641.0,"","USD","","United States"
"2026-08-20","US64828T7063","64828T706","","Rithm Capital Corp","","Stock","",0.0048,459457.0,"","USD","","United States"
"2026-08-20","US82846H5046","82846H504","","Qxo Inc","","Stock","",0.0048,284073.0,"","USD","","United States"
"2026-08-20","US0357108473","035710847","","Annaly Capital Management Inc","","Stock","",0.0047,437251.0,"","USD","","United States"
"2026-08-20","US26441C4024","26441C402","","Duke Energy Corp","","Stock","",0.0046,494041.0,"","USD","","United States"
"2026-08-20","BMG1624R1079","EP0599373","","Brookfield Property Preferred Lp","","Stock","",0.0046,663139.0,"","USD","","Bermuda"
"2026-08-20","US0357108622","035710862","","Annaly Capital Management Inc","","Stock","",0.0045,419941.0,"","USD","","United States"
"2026-08-20","US12542R5063","12542R506","","Chs Inc","","Stock","",0.0044,415002.0,"","USD","","United States"
"2026-08-20","US00123Q8078","00123Q807","","Agnc Investment Corp","","Stock","",0.0043,397734.0,"","USD","","United States"
"2026-08-20","BMG9001E1443","EP0611038","","Liberty Latin America Ltd","","Stock","",0.0042,494041.0,"","USD","","Bermuda"
"2026-08-20","US9633202059","963320205","","Whirlpool Corp","","Stock","",0.0041,284073.0,"","USD","","United States"
"2026-08-20","US64828T5083","64828T508","","Rithm Capital Corp","","Stock","",0.0041,392841.0,"","USD","","United States"
"2026-08-20","US74460W5528","74460W552","","Public Storage","","Stock","",0.004,558275.0,"","USD","","United States"
"2026-08-20","US0158578080","015857808","","Algonquin Power & Utilities Corp","","Stock","",0.0038,345835.0,"","USD","","Canada"
"2026-08-20","US74460W4612","74460W461","","Public Storage","","Stock","",0.0037,596576.0,"","USD","","United States"
"2026-08-20","US87264A1051","87264A105","","T-Mobile Usa Inc","","Stock","",0.0037,388806.0,"","USD","","United States"
"2026-08-20","US8425874042","842587404","","Southern Co/The","","Stock","",0.0037,444652.0,"","USD","","United States"
"2026-08-20","US00123Q8318","00123Q831","","Agnc Investment Corp","","Stock","",0.0036,340902.0,"","USD","","United States"
"2026-08-20","US8794337878","879433787","","Telephone And Data Systems Inc","","Stock","",0.0036,415002.0,"","USD","","United States"
"2026-08-20","US00123Q5009","00123Q500","","Agnc Investment Corp","","Stock","",0.0035,321123.0,"","USD","","United States"
"2026-08-20","US74913G8657","74913G865","","Qwest Corp","","Stock","",0.0035,510495.0,"","USD","","United States"
"2026-08-20","US8935266812","893526681","","Transcanada Pipelines Ltd","","Stock","",0.0034,365617.0,"","USD","","Canada"
"2026-08-20","US87264A3032","87264A303","","T-Mobile Usa Inc","","Stock","",0.0034,390042.0,"","USD","","United States"
"2026-08-20","US12542R2094","12542R209","","Chs Inc","","Stock","",0.0034,303147.0,"","USD","","United States"
"2026-08-20","US62913M2061","62913M206","","Ngl Energy Partners Lp","","Stock","",0.0034,310890.0,"","USD","","United States"
"2026-08-20","US29364D1000","29364D100","","Entergy Arkansas Llc","","Stock","",0.0034,405133.0,"","USD","","United States"
"2026-08-20","US74965L2007","74965L200","","Rlj Lodging Trust","","Stock","",0.0034,318141.0,"","USD","","United States"
"2026-08-20","US87264A2042","87264A204","","T-Mobile Usa Inc","","Stock","",0.0033,396027.0,"","USD","","United States"
"2026-08-20","US80620A2087","80620A208","","Sce Trust Viii","","Stock","",0.0033,345835.0,"","USD","","United States"
"2026-08-20","US09175D2009","09175D200","","Bitmine Immersion Technologies Inc","","Stock","",0.0033,86515.0,"","USD","","United States"
"2026-08-20","US78410V2007","78410V200","","Sce Trust Vi","","Stock","",0.0033,469368.0,"","USD","","United States"
"2026-08-20","US16934Q4064","16934Q406","","Chimera Investment Corp","","Stock","",0.0033,321123.0,"","USD","","United States"
"2026-08-20","US2333318598","233331859","","Dte Energy Co","","Stock","",0.0032,395230.0,"","USD","","United States"
"2026-08-20","US7244795065","724479506","","Pitney Bowes Inc","","Stock","",0.0031,345115.0,"","USD","","United States"
"2026-08-20","US0357108218","035710821","","Annaly Capital Management Inc","","Stock","",0.003,271735.0,"","USD","","United States"
"2026-08-20","US9030025095","903002509","","Umh Properties Inc","","Stock","",0.0029,320711.0,"","USD","","United States"
"2026-08-20","US64828T4094","64828T409","","Rithm Capital Corp","","Stock","",0.0029,278151.0,"","USD","","United States"
"2026-08-20","US2538688225","253868822","","Digital Realty Trust Inc","","Stock","",0.0028,340902.0,"","USD","","United States"
"2026-08-20","US74460W4208","74460W420","","Public Storage","","Stock","",0.0027,429826.0,"","USD","","United States"
"2026-08-20","US90187B3096","90187B309","","Two Harbors Investment Corp","","Stock","",0.0027,255109.0,"","USD","","United States"
"2026-08-20","US25525P2065","25525P206","","Diversified Healthcare Trust","","Stock","",0.0027,345835.0,"","USD","","United States"
"2026-08-20","US74913G8574","74913G857","","Qwest Corp","","Stock","",0.0027,376979.0,"","USD","","United States"
"2026-08-20","US55272X5086","55272X508","","Mfa Financial Inc","","Stock","",0.0027,271735.0,"","USD","","United States"
"2026-08-20","US0389238504","038923850","","Arbor Realty Trust Inc","","Stock","",0.0026,280191.0,"","USD","","United States"
"2026-08-20","US64828T8889","64828T888","","Rithm Capital Corp","","Stock","",0.0026,247018.0,"","USD","","United States"
"2026-08-20","US8805913006","880591300","","Tennessee Valley Authority","","Stock","",0.0026,253429.0,"","USD","","United States"
"2026-08-20","US16934Q5053","16934Q505","","Chimera Investment Corp","","Stock","",0.0025,256889.0,"","USD","","United States"
"2026-08-20","US4440973075","444097307","","Hudson Pacific Properties Inc","","Stock","",0.0025,419941.0,"","USD","","United States"
"2026-08-20","US74460W6443","74460W644","","Public Storage","","Stock","",0.0025,281601.0,"","USD","","United States"
"2026-08-20","US48251K2096","48251K209","","Kkr Real Estate Finance Trust Inc","","Stock","",0.0025,323841.0,"","USD","","United States"
"2026-08-20","US1258968528","125896852","","Cms Energy Corp","","Stock","",0.0025,276668.0,"","USD","","United States"
"2026-08-20","US74460W6286","74460W628","","Public Storage","","Stock","",0.0024,312509.0,"","USD","","United States"
"2026-08-20","US74460W6690","74460W669","","Public Storage","","Stock","",0.0023,296451.0,"","USD","","United States"
"2026-08-20","US9290428286","929042828","","Vornado Realty Trust","","Stock","",0.0023,315686.0,"","USD","","United States"
"2026-08-20","US3733344408","373334440","","Georgia Power Co","","Stock","",0.0023,266801.0,"","USD","","United States"
"2026-08-20","US74460W6856","74460W685","","Public Storage","","Stock","",0.0022,276668.0,"","USD","","United States"
"2026-08-20","US29364W1080","29364W108","","Entergy Louisiana Llc","","Stock","",0.0022,266801.0,"","USD","","United States"
"2026-08-20","US11259P1093","11259P109","","Brookfield Brp Holdings Canada Inc","","Stock","",0.0022,345835.0,"","USD","","Canada"
"2026-08-20","US9290428443","929042844","","Vornado Realty Trust","","Stock","",0.0022,296451.0,"","USD","","United States"
"2026-08-20","US49446R7118","49446R711","","Kimco Realty Corp","","Stock","",0.0022,258521.0,"","USD","","United States"
"2026-08-20","US9290428104","929042810","","Vornado Realty Trust","","Stock","",0.0021,296451.0,"","USD","","United States"
"2026-08-20","US29364N1081","29364N108","","Entergy Mississippi Llc","","Stock","",0.0021,256889.0,"","USD","","United States"
"2026-08-20","US05554M1009","05554M100","","Bip Bermuda Holdings I Ltd","","Stock","",0.0021,296451.0,"","USD","","Bermuda"
"2026-08-20","US35243J2006","35243J200","","Franklin Bsp Realty Trust Inc","","Stock","",0.0021,255144.0,"","USD","","United States"
"2026-08-20","US25401T4058","25401T405","","Digitalbridge Group Inc","","Stock","",0.002,317870.0,"","USD","","United States"
"2026-08-20","US25525P3055","25525P305","","Diversified Healthcare Trust","","Stock","",0.0019,247018.0,"","USD","","United States"
"2026-08-20","US70931T5092","70931T509","","Pennymac Mortgage Investment Trust","","Stock","",0.0019,247018.0,"","USD","","United States"
"2026-08-20","US74460W5940","74460W594","","Public Storage","","Stock","",0.0019,255677.0,"","USD","","United States"
"2026-08-20","US25401T3068","25401T306","","Digitalbridge Group Inc","","Stock","",0.0018,286887.0,"","USD","","United States"
"2026-08-20","US2333318184","233331818","","Dte Energy Co","","Stock","",0.0018,276668.0,"","USD","","United States"
"2026-08-20","US9290427940","929042794","","Vornado Realty Trust","","Stock","",0.0018,296451.0,"","USD","","United States"
"2026-08-20","US11259P2083","11259P208","","Brookfield Brp Holdings Canada Inc","","Stock","",0.0017,256889.0,"","USD","","Canada"
"2026-08-20","US74460W5114","74460W511","","Public Storage","","Stock","",0.0017,279135.0,"","USD","","United States"
"2026-08-20","US11276B1098","11276B109","","Brookfield Infrastructure Finance Ulc","","Stock","",0.0016,247018.0,"","USD","","Canada"
"2026-08-20","US74460W3960","74460W396","","Public Storage","","Stock","",0.0016,247018.0,"","USD","","United States"
