"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2026-06-16","US0970232049","097023204","","Boeing Co/The","","Stock","",0.0978,3441252.0,"","USD","","United States"
"2026-06-16","US68389X2045","68389X204","","Oracle Corp","","Stock","",0.0661,2992577.0,"","USD","","United States"
"2026-06-16","US5949728530","594972853","","Strategy Inc","","Stock","",0.0651,1768957.0,"","USD","","United States"
"2026-06-16","US42824C2089","42824C208","","Hewlett Packard Enterprise Co","","Stock","",0.045,897773.0,"","USD","","United States"
"2026-06-16","US0126532003","012653200","","Albemarle Corp","","Stock","",0.0366,1376575.0,"","USD","","United States"
"2026-06-16","US5950173022","595017302","","Microchip Technology Inc","","Stock","",0.0286,888811.0,"","USD","","United States"
"2026-06-16","US65339F6557","65339F655","","Nextera Energy Inc","","Stock","",0.0261,1376518.0,"","USD","","United States"
"2026-06-16","US65339F6631","65339F663","","Nextera Energy Inc","","Stock","",0.0252,1196988.0,"","USD","","United States"
"2026-06-16","US8425878423","842587842","","Southern Co/The","","Stock","",0.0236,1197054.0,"","USD","","United States"
"2026-06-16","US10950A2050","10950A205","","Brightspring Health Services Inc","","Stock","",0.0204,239407.0,"","USD","","United States"
"2026-06-16","US65339F1194","65339F119","","Nextera Energy Inc","","Stock","",0.0179,897733.0,"","USD","","United States"
"2026-06-16","US69331C3060","69331C306","","Pg&E Corp","","Stock","",0.016,963619.0,"","USD","","United States"
"2026-06-16","US00206R7061","00206R706","","At&T Inc","","Stock","",0.015,2094798.0,"","USD","","United States"
"2026-06-16","US1167942077","116794207","","Bruker Corp","","Stock","",0.0138,82607.0,"","USD","","United States"
"2026-06-16","US69351T8669","69351T866","","Ppl Corp","","Stock","",0.0135,688295.0,"","USD","","United States"
"2026-06-16","US00206R3003","00206R300","","At&T Inc","","Stock","",0.0131,1583069.0,"","USD","","United States"
"2026-06-16","US26441C5013","26441C501","","Duke Energy Corp","","Stock","",0.0119,1197037.0,"","USD","","United States"
