"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-07-13","US69351T8669","69351T866","PPL","","Ppl Corp","","575595.0","575804.0","209.0","0.0113","0.0116","0.0003","0.0","0.0","BUY","4","PPL",10259581,0.0,25.0,"",""
"2026-07-13","US0357108705","035710870","NLY-F","","Annaly Capital Management Inc","","720739.0","721001.0","262.0","0.0076","0.0077","0.0001","0.0","0.0","BUY","4","NLY-PF",52703,0.0,25.0,"",""
"2026-07-13","US7244795065","724479506","PBI","","Pitney Bowes Inc","","349635.0","349762.0","127.0","0.0029","0.003","0.0001","0.0","0.0","BUY","4","PBI",2900664,0.0,25.0,"",""
"2026-07-13","US9182842099","918284209","VSEC","","Vse Corp","","230236.0","230320.0","84.0","0.0052","0.0051","-0.0001","0.0","0.0","BUY","4","VSEC",508228,0.0,25.0,"",""
"2026-07-13","US0126532003","012653200","ALB","","Albemarle Corp","","1151181.0","1151600.0","419.0","0.0251","0.0252","0.0001","0.0","0.0","BUY","4","ALB",2415051,0.0,25.0,"",""
"2026-07-13","US5949728530","594972853","STRC","","Strategy Inc","","2421397.0","2422278.0","881.0","0.0851","0.0873","0.0022","0.0","0.0","BUY","4","STRC",3981824,0.0,25.0,"",""
"2026-07-13","US29364D1000","29364D100","ETR","","Entergy Arkansas Llc","","410422.0","410571.0","149.0","0.0034","0.0034","0.0","0.0","0.0","BUY","4","ETR",3318729,0.0,25.0,"",""
"2026-07-13","US87264A2042","87264A204","TMUS","","T-Mobile Usa Inc","","401207.0","401353.0","146.0","0.0034","0.0034","0.0","0.0","0.0","BUY","4","TMUS",5889824,0.0,25.0,"",""
"2026-07-13","US3733344408","373334440","SO","","Georgia Power Co","","270274.0","270372.0","98.0","0.0023","0.0023","0.0","0.0","0.0","BUY","4","SO",6564777,0.0,25.0,"",""
"2026-07-13","BMG1624R1079","EP0599373","BPY-LP","","Brookfield Property Preferred Lp","","671807.0","672051.0","244.0","0.0044","0.0044","0.0","0.0","0.0","BUY","4","","","",25.0,"",""
"2026-07-13","US74460W6856","74460W685","PSA-F","","Public Storage","","280290.0","280392.0","102.0","0.0023","0.0023","0.0","0.0","0.0","BUY","4","PSA-PF",28524,0.0,25.0,"",""
