"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-08-24","US12542R7044","12542R704","CHSINC","","Chs Inc","","486641.0","487007.0","366.0","0.005","0.005","0.0","0.0","0.0","BUY","4","","","",25.0,"",""
"2026-08-24","US3453708378","345370837","F","","Ford Motor Co","","790491.0","791087.0","596.0","0.0065","0.0065","0.0","0.0","0.0","BUY","4","F",49675303,0.0,25.0,"",""
"2026-08-24","US74913G8574","74913G857","CTL","","Qwest Corp","","376979.0","377263.0","284.0","0.0027","0.0027","0.0","0.0","0.0","BUY","4","","","",25.0,"",""
"2026-08-24","CA67000B2030","67000B203","NOVTV","","Novanta Inc","","312509.0","312745.0","236.0","0.0081","0.0078","-0.0003","0.0","0.0","BUY","4","","","",25.0,"",""
"2026-08-24","US64828T8889","64828T888","RITM-F","","Rithm Capital Corp","","247018.0","247204.0","186.0","0.0026","0.0026","0.0","0.0","0.0","BUY","4","RITM-PF",38479,0.0,25.0,"",""
"2026-08-24","US0357108473","035710847","NLY-I","","Annaly Capital Management Inc","","437251.0","437581.0","330.0","0.0047","0.0047","0.0","0.0","0.0","BUY","4","NLY-PI",57949,0.0,25.0,"",""
"2026-08-24","US8425878837","842587883","SO-C","","Southern Co/The","","741102.0","741660.0","558.0","0.005","0.005","0.0","0.0","0.0","BUY","4","","","",25.0,"",""
"2026-08-24","US74460W4208","74460W420","PSA-R","","Public Storage","","429826.0","430150.0","324.0","0.0027","0.0027","0.0","0.0","0.0","BUY","4","PSA-PR",27093,0.0,25.0,"",""
"2026-08-24","US12542R2094","12542R209","CHSINC","","Chs Inc","","303147.0","303375.0","228.0","0.0034","0.0034","0.0","0.0","0.0","BUY","4","","","",25.0,"",""
"2026-08-24","US68389X2045","68389X204","ORCL-D","","Oracle Corp","","2470287.0","2472149.0","1862.0","0.0462","0.0462","0.0","0.0","0.0","BUY","4","ORCL-PD",2803810,0.0,25.0,"",""
"2026-08-24","US74965L2007","74965L200","RLJ-A","","Rlj Lodging Trust","","318141.0","318381.0","240.0","0.0034","0.0033","-0.0001","0.0","0.0","BUY","4","RLJ-PA",16402,0.0,25.0,"",""
"2026-08-24","US64828T5083","64828T508","RITM-C","","Rithm Capital Corp","","392841.0","393137.0","296.0","0.0041","0.0041","0.0","0.0","0.0","BUY","4","RITM-PC",27109,0.0,25.0,"",""
"2026-08-24","US87264A2042","87264A204","TMUS","","T-Mobile Usa Inc","","396027.0","396325.0","298.0","0.0033","0.0033","0.0","0.0","0.0","BUY","4","TMUS",4660850,0.0,25.0,"",""
"2026-08-24","US8794337613","879433761","TDS-VV","","Telephone And Data Systems Inc","","681801.0","682315.0","514.0","0.0054","0.0054","0.0","0.0","0.0","BUY","4","","","",25.0,"",""
"2026-08-24","US1258968528","125896852","CMS","","Cms Energy Corp","","276668.0","276876.0","208.0","0.0025","0.0025","0.0","0.0","0.0","BUY","4","CMS",3768220,0.0,25.0,"",""
"2026-08-24","US9290427940","929042794","VNO-O","","Vornado Realty Trust","","296451.0","296675.0","224.0","0.0018","0.0018","0.0","0.0","0.0","BUY","4","VNO-PO",10470,0.0,25.0,"",""
"2026-08-24","US26441C4024","26441C402","DUK","","Duke Energy Corp","","494041.0","494413.0","372.0","0.0046","0.0046","0.0","0.0","0.0","BUY","4","DUK",4305113,0.0,25.0,"",""
"2026-08-24","US4440973075","444097307","HPP-C","","Hudson Pacific Properties Inc","","419941.0","420257.0","316.0","0.0025","0.0025","0.0","0.0","0.0","BUY","4","HPP-PC",14003,0.0,25.0,"",""
"2026-08-24","US74460W5114","74460W511","PSA-N","","Public Storage","","279135.0","279345.0","210.0","0.0017","0.0017","0.0","0.0","0.0","BUY","4","PSA-PN",24062,0.0,25.0,"",""
"2026-08-24","BMG1624R1079","EP0599373","BPY-LP","","Brookfield Property Preferred Lp","","663139.0","663639.0","500.0","0.0046","0.0046","0.0","0.0","0.0","BUY","4","","","",25.0,"",""
"2026-08-24","US05554M1009","05554M100","BIP","","Bip Bermuda Holdings I Ltd","","296451.0","296675.0","224.0","0.0021","0.0021","0.0","0.0","0.0","BUY","4","BIP",1002420,0.0,25.0,"",""
"2026-08-24","US7838922018","783892201","EIX-M","","Sce Trust Vii","","543467.0","543877.0","410.0","0.0055","0.0055","0.0","0.0","0.0","BUY","4","","","",25.0,"",""
"2026-08-24","US7244795065","724479506","PBI","","Pitney Bowes Inc","","345115.0","345375.0","260.0","0.0031","0.0031","0.0","0.0","0.0","BUY","4","PBI",1773921,0.0,25.0,"",""
"2026-08-24","US25401T4058","25401T405","DBRG-I","","Digitalbridge Group Inc","","317870.0","318110.0","240.0","0.002","0.002","0.0","0.0","0.0","BUY","4","DBRG-PI",34408,0.0,25.0,"",""
"2026-08-24","US62913M2061","62913M206","NGL-B","","Ngl Energy Partners Lp","","310890.0","311124.0","234.0","0.0034","0.0034","0.0","0.0","0.0","BUY","4","NGL-PB",53199,0.0,25.0,"",""
"2026-08-24","US25525P3055","25525P305","DHC","","Diversified Healthcare Trust","","247018.0","247204.0","186.0","0.0019","0.002","0.0001","0.0","0.0","BUY","4","DHC",1673900,0.0,25.0,"",""
