"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-05-13","US42824C2089","42824C208","HPE-A","","Hewlett Packard Enterprise Co","","877001.0","878003.0","1002.0","0.0287","0.0302","0.0015","0.0","0.0","BUY","1","","","",25.0,"",""
"2026-05-13","US74460W5114","74460W511","PSA-N","","Public Storage","","330358.0","330736.0","378.0","0.002","0.002","0.0","0.0","0.0","BUY","1","PSA-PN",22933,0.0,25.0,"",""
"2026-05-13","US11259P2083","11259P208","BRBRPH","","Brookfield Brp Holdings Canada Inc","","304051.0","304399.0","348.0","0.0019","0.0019","0.0","0.0","0.0","BUY","1","","","",25.0,"",""
"2026-05-13","US3733344408","373334440","SO","","Georgia Power Co","","315690.0","316050.0","360.0","0.0029","0.0029","0.0","0.0","0.0","BUY","1","SO",4749593,0.0,25.0,"",""
"2026-05-13","US69331C3060","69331C306","PCG-A","","Pg&E Corp","","941249.0","942323.0","1074.0","0.0161","0.016","-0.0001","0.0","0.0","BUY","1","PCG-PA",5430,0.2,25.0,"",""
"2026-05-13","US64828T5083","64828T508","RITM-C","","Rithm Capital Corp","","464900.0","465431.0","531.0","0.0047","0.0046","-0.0001","0.0","0.0","BUY","1","RITM-PC",36316,0.0,25.0,"",""
"2026-05-13","US8425878423","842587842","SO-A","","Southern Co/The","","1169287.0","1170622.0","1335.0","0.0241","0.024","-0.0001","0.0","0.0","BUY","1","SOPA",2458090,0.0,25.0,"",""
"2026-05-13","US3453708378","345370837","F","","Ford Motor Co","","935432.0","936500.0","1068.0","0.008","0.0079","-0.0001","0.0","0.0","BUY","1","F",46531367,0.0,25.0,"",""
"2026-05-13","US68389X2045","68389X204","ORCL-D","","Oracle Corp","","2923289.0","2926628.0","3339.0","0.0655","0.0667","0.0012","0.0","0.0","BUY","1","ORCL-PD",1556909,0.0,25.0,"",""
"2026-05-13","US9290428443","929042844","VNO-L","","Vornado Realty Trust","","350849.0","351251.0","402.0","0.0025","0.0025","0.0","0.0","0.0","BUY","1","VNO-PL",23526,0.0,25.0,"",""
"2026-05-13","US05554M1009","05554M100","BIP","","Bip Bermuda Holdings I Ltd","","350849.0","351251.0","402.0","0.0023","0.0023","0.0","0.0","0.0","BUY","1","BIP",954173,0.0,25.0,"",""
"2026-05-13","US0357108218","035710821","NLY-J","","Annaly Capital Management Inc","","321507.0","321873.0","366.0","0.0034","0.0034","0.0","0.0","0.0","BUY","1","NLY-PJ",40219,0.0,25.0,"",""
"2026-05-13","US82846H5046","82846H504","QXO","","Qxo Inc","","336180.0","336564.0","384.0","0.0069","0.0066","-0.0003","0.0","0.0","BUY","1","QXO",15569803,0.0,25.0,"",""
"2026-05-13","US90187B3096","90187B309","TWO-B","","Two Harbors Investment Corp","","296975.0","297314.0","339.0","0.003","0.003","0.0","0.0","0.0","BUY","1","TWO-PB",22089,0.0,25.0,"",""
"2026-05-13","US0126532003","012653200","ALB","","Albemarle Corp","","1344717.0","1346253.0","1536.0","0.0446","0.0436","-0.001","0.0","0.0","BUY","1","ALB",2086010,0.0,25.0,"",""
"2026-05-13","US12542R8034","12542R803","CHSINC","","Chs Inc","","605073.0","605763.0","690.0","0.0063","0.0063","0.0","0.0","0.0","BUY","1","","","",25.0,"",""
