"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2026-09-04","","48128B648","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",65867007.16,0.017762,2701682,24.38,"USD","",""
"2026-09-04","","48128B655","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",56162991.39,0.015146,2475231,22.69,"USD","",""
"2026-09-04","","94988U151","WFC","Wells Fargo & Co","Preferred Stock","PFD",52113059.25,0.014288,2935947,17.75,"USD","",""
"2026-09-04","","48128B523","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",48591638.9,0.013104,2916665,16.66,"USD","",""
"2026-09-04","","48128B549","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",48558128.72,0.013095,2703682,17.96,"USD","",""
"2026-09-04","","060505229","BAC","Bank of America Corp","Preferred Stock","PFD",46873981,0.012641,1969495,23.8,"USD","",""
"2026-09-04","","00206R706","T","AT&T Inc","Preferred Stock","PFD",42668968.29,0.011507,2553499,16.71,"USD","",""
"2026-09-04","","06053U601","BAC","Bank of America Corp","Preferred Stock","PFD",40626994.2,0.011139,2016228,20.15,"USD","",""
"2026-09-04","","48128B580","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",38684128.54,0.010432,2195467,17.62,"USD","",""
"2026-09-04","","14040H824","COF","Capital One Financial Corp","Preferred Stock","PFD",38260591.08,0.010318,2188821,17.48,"USD","",""
"2026-09-04","","060505179","BAC","Bank of America Corp","Preferred Stock","PFD",38126626.45,0.010282,1531805,24.89,"USD","",""
"2026-09-04","","00206R300","T","AT&T Inc","Preferred Stock","PFD",37482775.04,0.010108,1930112,19.42,"USD","",""
"2026-09-04","","61762V838","MS","Morgan Stanley","Preferred Stock","PFD",36628003.3,0.009878,1459283,25.1,"USD","",""
"2026-09-04","","06055H202","BAC","Bank of America Corp","Preferred Stock","PFD",35850993.96,0.009828,1902919,18.84,"USD","",""
"2026-09-04","","61762V853","MS","Morgan Stanley","Preferred Stock","PFD",36277551.64,0.009783,1459274,24.86,"USD","",""
"2026-09-04","","61761J406","MS","Morgan Stanley","Preferred Stock","PFD",35523352.15,0.00958,1461265,24.31,"USD","",""
"2026-09-04","","26441C501","DUK","Duke Energy Corp","Preferred Stock","PFD",34453459.14,0.009431,1459274,23.61,"USD","",""
"2026-09-04","","61762V606","MS","Morgan Stanley","Preferred Stock","PFD",32220893.25,0.008689,1461265,22.05,"USD","",""
"2026-09-04","","61762V200","MS","Morgan Stanley","Preferred Stock","PFD",31995913.44,0.008628,1257701,25.44,"USD","",""
"2026-09-04","","61763E207","MS","Morgan Stanley","Preferred Stock","PFD",31457897.16,0.008483,1242413,25.32,"USD","",""
"2026-09-04","","020002838","ALL","Allstate Corp/The","Preferred Stock","PFD",31397456.81,0.008467,1678111,18.71,"USD","",""
"2026-09-04","","00206R508","T","AT&T Inc","Preferred Stock","PFD",30984945.78,0.008356,1753534,17.67,"USD","",""
"2026-09-04","","61762V861","MS","Morgan Stanley","Preferred Stock","PFD",30662184.63,0.008269,1896239,16.17,"USD","",""
"2026-09-04","","14040H782","COF","Capital One Financial Corp","Preferred Stock","PFD",30551497.5,0.008239,1823970,16.75,"USD","",""
"2026-09-04","","06055H806","BAC","Bank of America Corp","Preferred Stock","PFD",30420948,0.008204,1891850,16.08,"USD","",""
"2026-09-04","","94988U128","WFC","Wells Fargo & Co","Preferred Stock","PFD",29731029.4,0.008153,1713604,17.35,"USD","",""
"2026-09-04","","04686J861","ATH","Athene Holding Ltd","Preferred Stock","PFD",30162613.08,0.008134,1263091,23.88,"USD","",""
"2026-09-04","","95002Y400","WFC","Wells Fargo & Co","Preferred Stock","PFD",29109092.88,0.007981,1823878,15.96,"USD","",""
"2026-09-04","","65339K837","NEE","NextEra Energy Capital Holdings Inc","Preferred Stock","PFD",29523624.9,0.007962,1278079,23.1,"USD","",""
"2026-09-04","","98389B878","XEL","Xcel Energy Inc","Preferred Stock","PFD",29293480.7,0.0079,1313609,22.3,"USD","",""
"2026-09-04","","060505195","BAC","Bank of America Corp","Preferred Stock","PFD",29075318.1,0.007841,1244130,23.37,"USD","",""
"2026-09-04","","55261F864","MTB","M&T Bank Corp","Preferred Stock","PFD",28364061.06,0.007787,1090506,26.01,"USD","",""
"2026-09-04","","172967242","C","Citigroup Inc","Preferred Stock","PFD",28189100.34,0.007602,1168218,24.13,"USD","",""
"2026-09-04","","842587800","SO","Southern Co/The","Preferred Stock","PFD",26643962.8,0.007185,1463954,18.2,"USD","",""
"2026-09-04","","59156R850","MET","MetLife Inc","Preferred Stock","PFD",25696509.81,0.007046,1460859,17.59,"USD","",""
"2026-09-04","","759351885","RGA","Reinsurance Group of America Inc","Preferred Stock","PFD",26081731.5,0.007033,1022813,25.5,"USD","",""
"2026-09-04","","06055H400","BAC","Bank of America Corp","Preferred Stock","PFD",26004759,0.007013,1576046,16.5,"USD","",""
"2026-09-04","","808513600","SCHW","Charles Schwab Corp/The","Preferred Stock","PFD",25273323.42,0.006815,1095506,23.07,"USD","",""
"2026-09-04","","95002Y202","WFC","Wells Fargo & Co","Preferred Stock","PFD",24826024.74,0.006808,1529638,16.23,"USD","",""
"2026-09-04","","59156R876","MET","MetLife Inc","Preferred Stock","PFD",24508883.1,0.00672,1175486,20.85,"USD","",""
"2026-09-04","","00775V104","AEGON","AEGON Funding Co LLC","Preferred Stock","PFD",24204872.45,0.006643,1349965,17.93,"USD","",""
"2026-09-04","","48128B622","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",24097799.2,0.006498,1309663,18.4,"USD","",""
"2026-09-04","","89832Q695","TFC","Truist Financial Corp","Preferred Stock","PFD",23456259.36,0.006325,1344969,17.44,"USD","",""
"2026-09-04","","345370837","F","Ford Motor Co","Preferred Stock","PFD",23342448.24,0.006295,1177128,19.83,"USD","",""
"2026-09-04","","020002788","ALL","Allstate Corp/The","Preferred Stock","PFD",22701046.5,0.006122,876150,25.91,"USD","",""
"2026-09-04","","03769M205","APO","Apollo Global Management Inc","Preferred Stock","PFD",21999128.69,0.006045,875413,25.13,"USD","",""
"2026-09-04","","493267843","KEY","KeyCorp","Preferred Stock","PFD",21871572.58,0.005989,875914,24.97,"USD","",""
"2026-09-04","","94988U656","WFC","Wells Fargo & Co","Preferred Stock","PFD",21785431.11,0.00597,1006767,21.639,"USD","",""
"2026-09-04","","816851604","SRE","Sempra","Preferred Stock","PFD",22050571.93,0.005946,1106401,19.93,"USD","",""
"2026-09-04","","345370845","F","Ford Motor Co","Preferred Stock","PFD",21911602.4,0.005909,1092848,20.05,"USD","",""
"2026-09-04","","55261F823","MTB","M&T Bank Corp","Preferred Stock","PFD",21686035.92,0.005907,875496,24.77,"USD","",""
"2026-09-04","","29452E200","EQH","Equitable Holdings Inc","Preferred Stock","PFD",21845620.5,0.005891,1168215,18.7,"USD","",""
"2026-09-04","","06055H608","BAC","Bank of America Corp","Preferred Stock","PFD",20970098.98,0.005655,1328062,15.79,"USD","",""
"2026-09-04","","04686J838","ATH","Athene Holding Ltd","Preferred Stock","PFD",20900835.14,0.005636,839054,24.91,"USD","",""
"2026-09-04","","46817M206","JXN","Jackson Financial Inc","Preferred Stock","PFD",20777560.56,0.005603,804708,25.82,"USD","",""
"2026-09-04","","842587867","SO","Southern Co/The","Preferred Stock","PFD",20589950,0.005553,823598,25.0,"USD","",""
"2026-09-04","","65339K860","NEE","NextEra Energy Capital Holdings Inc","Preferred Stock","PFD",20393433.18,0.0055,1002627,20.34,"USD","",""
"2026-09-04","","65339K829","NEE","NextEra Energy Capital Holdings Inc","Preferred Stock","PFD",20218245.7,0.005452,874870,23.11,"USD","",""
"2026-09-04","","87165B202","SYF","Synchrony Financial","Preferred Stock","PFD",20116965.14,0.005425,1094503,18.38,"USD","",""
"2026-09-04","","48251W609","KKR","KKR & Co Inc","Preferred Stock","PFD",19988383.55,0.00539,862870,23.165,"USD","",""
"2026-09-04","","233331792","DTE","DTE Energy Co","Preferred Stock","PFD",19728579.6,0.00532,872946,22.6,"USD","",""
"2026-09-04","","879433761","TDS","Telephone and Data Systems Inc","Preferred Stock","PFD",19427632.2,0.005239,1004012,19.35,"USD","",""
"2026-09-04","","783892201","EIX","SCE Trust VII","Preferred Stock","PFD",19414439.56,0.005236,807589,24.04,"USD","",""
"2026-09-04","","534187885","LNC","Lincoln National Corp","Preferred Stock","PFD",19235526.35,0.005187,730001,26.35,"USD","",""
"2026-09-04","","125896845","CMS","CMS Energy Corp","Preferred Stock","PFD",19182759,0.005173,924025,20.76,"USD","",""
"2026-09-04","","87165B400","SYF","Synchrony Financial","Preferred Stock","PFD",19031230.35,0.005132,730005,26.07,"USD","",""
"2026-09-04","","05990K841","BANC","Banc of California Inc","Preferred Stock","PFD",18814345.47,0.005074,749277,25.11,"USD","",""
"2026-09-04","","7591EP860","RF","Regions Financial Corp","Preferred Stock","PFD",18455220.72,0.005062,733220,25.1701,"USD","",""
"2026-09-04","","21871X208","CRBG","Corebridge Financial Inc","Preferred Stock","PFD",18381781.4,0.005051,877412,20.95,"USD","",""
"2026-09-04","","345370811","F","Ford Motor Co","Preferred Stock","PFD",18415562.78,0.004966,882394,20.87,"USD","",""
"2026-09-04","","064058845","BNY","Bank of New York Mellon Corp/The","Preferred Stock","PFD",18388725.19,0.004959,730001,25.19,"USD","",""
"2026-09-04","","04686J507","ATH","Athene Holding Ltd","Preferred Stock","PFD",18364449.42,0.004952,727017,25.26,"USD","",""
"2026-09-04","","06055H871","BAC","Bank of America Corp","Preferred Stock","PFD",17863601.7,0.004817,1000762,17.85,"USD","",""
"2026-09-04","","7591EP704","RF","Regions Financial Corp","Preferred Stock","PFD",17811745,0.004803,727010,24.5,"USD","",""
"2026-09-04","","842587883","SO","Southern Co/The","Preferred Stock","PFD",17189882.88,0.004636,1093504,15.72,"USD","",""
"2026-09-04","","902973759","USB","US Bancorp","Preferred Stock","PFD",16955215.68,0.004572,836056,20.28,"USD","",""
"2026-09-04","","EP0599373","BPY","Brookfield Property Preferred LP","Preferred Stock","PFD",16561595.16,0.00457,984052,16.83,"USD","",""
"2026-09-04","","744320805","PRU","Prudential Financial Inc","Preferred Stock","PFD",16824647.68,0.004537,821516,20.48,"USD","",""
"2026-09-04","","902973718","USB","US Bancorp","Preferred Stock","PFD",16385573.4,0.004419,1093830,14.98,"USD","",""
"2026-09-04","","97650W702","WTFC","Wintrust Financial Corp","Preferred Stock","PFD",16218484.58,0.004374,620447,26.14,"USD","",""
"2026-09-04","","89832Q745","TFC","Truist Financial Corp","Preferred Stock","PFD",16195067.34,0.004367,843054,19.21,"USD","",""
"2026-09-04","","26441C402","DUK","Duke Energy Corp","Preferred Stock","PFD",16060110,0.004331,730005,22.0,"USD","",""
