"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2026-07-23","","48128B648","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",69074679.7,0.017963,2738885,25.22,"USD","",""
"2026-07-23","","48128B655","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",60219966.84,0.015661,2511258,23.98,"USD","",""
"2026-07-23","","94988U151","WFC","Wells Fargo & Co","Preferred Stock","PFD",54643223.04,0.01421,2979456,18.34,"USD","",""
"2026-07-23","","48128B549","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",50970649.85,0.013255,2738885,18.61,"USD","",""
"2026-07-23","","48128B523","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",50780738.4,0.013206,2960976,17.15,"USD","",""
"2026-07-23","","060505229","BAC","Bank of America Corp","Preferred Stock","PFD",49925677.48,0.012983,1998626,24.98,"USD","",""
"2026-07-23","","00206R706","T","AT&T Inc","Preferred Stock","PFD",45228016.34,0.011965,2596327,17.42,"USD","",""
"2026-07-23","","06053U601","BAC","Bank of America Corp","Preferred Stock","PFD",43247831.48,0.011247,2045782,21.14,"USD","",""
"2026-07-23","","48128B580","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",40750120.25,0.010597,2220715,18.35,"USD","",""
"2026-07-23","","14040H824","COF","Capital One Financial Corp","Preferred Stock","PFD",40448473.21,0.010519,2226113,18.17,"USD","",""
"2026-07-23","","00206R300","T","AT&T Inc","Preferred Stock","PFD",39257460,0.010381,1962873,20.0,"USD","",""
"2026-07-23","","060505179","BAC","Bank of America Corp","Preferred Stock","PFD",39354583.32,0.010234,1550614,25.38,"USD","",""
"2026-07-23","","06055H202","BAC","Bank of America Corp","Preferred Stock","PFD",37813602.71,0.009834,1926317,19.63,"USD","",""
"2026-07-23","","61762V838","MS","Morgan Stanley","Preferred Stock","PFD",37455536.8,0.009741,1480456,25.3,"USD","",""
"2026-07-23","","61762V853","MS","Morgan Stanley","Preferred Stock","PFD",37048411.4,0.009635,1480456,25.025,"USD","",""
"2026-07-23","","61761J406","MS","Morgan Stanley","Preferred Stock","PFD",36851362.71,0.009583,1480456,24.8919,"USD","",""
"2026-07-23","","26441C501","DUK","Duke Energy Corp","Preferred Stock","PFD",36502625.5,0.009493,1484450,24.59,"USD","",""
"2026-07-23","","61762V606","MS","Morgan Stanley","Preferred Stock","PFD",34553843.04,0.008986,1480456,23.34,"USD","",""
"2026-07-23","","020002838","ALL","Allstate Corp/The","Preferred Stock","PFD",33409079.88,0.008688,1706286,19.58,"USD","",""
"2026-07-23","","00206R508","T","AT&T Inc","Preferred Stock","PFD",32637774.78,0.008634,1780566,18.33,"USD","",""
"2026-07-23","","14040H782","COF","Capital One Financial Corp","Preferred Stock","PFD",32438493.12,0.008436,1854688,17.49,"USD","",""
"2026-07-23","","06055H806","BAC","Bank of America Corp","Preferred Stock","PFD",32374234.8,0.008419,1920180,16.86,"USD","",""
"2026-07-23","","61762V200","MS","Morgan Stanley","Preferred Stock","PFD",32344155.63,0.008411,1276911,25.33,"USD","",""
"2026-07-23","","61762V861","MS","Morgan Stanley","Preferred Stock","PFD",32083698.79,0.008344,1924637,16.67,"USD","",""
"2026-07-23","","61763E207","MS","Morgan Stanley","Preferred Stock","PFD",31674632.76,0.008237,1258428,25.17,"USD","",""
"2026-07-23","","65339K837","NEE","NextEra Energy Capital Holdings Inc","Preferred Stock","PFD",31527410.04,0.008199,1298493,24.28,"USD","",""
"2026-07-23","","94988U128","WFC","Wells Fargo & Co","Preferred Stock","PFD",31438812.9,0.008176,1732166,18.15,"USD","",""
"2026-07-23","","060505195","BAC","Bank of America Corp","Preferred Stock","PFD",30421324.56,0.008033,1260204,24.14,"USD","",""
"2026-07-23","","98389B878","XEL","Xcel Energy Inc","Preferred Stock","PFD",30786225.4,0.008006,1335628,23.05,"USD","",""
"2026-07-23","","04686J861","ATH","Athene Holding Ltd","Preferred Stock","PFD",30613175.08,0.007961,1276911,23.9744,"USD","",""
"2026-07-23","","95002Y400","WFC","Wells Fargo & Co","Preferred Stock","PFD",30460662.02,0.007921,1850587,16.46,"USD","",""
"2026-07-23","","172967242","C","Citigroup Inc","Preferred Stock","PFD",29514388.64,0.007675,1187224,24.86,"USD","",""
"2026-07-23","","55261F864","MTB","M&T Bank Corp","Preferred Stock","PFD",29029518.54,0.007549,1113522,26.07,"USD","",""
"2026-07-23","","842587800","SO","Southern Co/The","Preferred Stock","PFD",28361838.96,0.007376,1484136,19.11,"USD","",""
"2026-07-23","","06055H400","BAC","Bank of America Corp","Preferred Stock","PFD",27322243.26,0.00722,1591278,17.17,"USD","",""
"2026-07-23","","59156R850","MET","MetLife Inc","Preferred Stock","PFD",27395286.1,0.007124,1484035,18.46,"USD","",""
"2026-07-23","","808513600","SCHW","Charles Schwab Corp/The","Preferred Stock","PFD",26913512.77,0.006999,1113357,24.1733,"USD","",""
"2026-07-23","","59156R876","MET","MetLife Inc","Preferred Stock","PFD",26688481.05,0.00694,1195185,22.33,"USD","",""
"2026-07-23","","759351885","RGA","Reinsurance Group of America Inc","Preferred Stock","PFD",26373627,0.006859,1039150,25.38,"USD","",""
"2026-07-23","","95002Y202","WFC","Wells Fargo & Co","Preferred Stock","PFD",26317837.37,0.006844,1554509,16.93,"USD","",""
"2026-07-23","","48128B622","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",25702323.93,0.006684,1332417,19.29,"USD","",""
"2026-07-23","","00775V104","AEGON","AEGON Funding Co LLC","Preferred Stock","PFD",25406529.84,0.006607,1372584,18.51,"USD","",""
"2026-07-23","","89832Q695","TFC","Truist Financial Corp","Preferred Stock","PFD",25274944.12,0.006573,1372743,18.412,"USD","",""
"2026-07-23","","816851604","SRE","Sempra","Preferred Stock","PFD",23915005,0.006219,1125412,21.25,"USD","",""
"2026-07-23","","345370837","F","Ford Motor Co","Preferred Stock","PFD",23282401.56,0.006055,1188484,19.59,"USD","",""
"2026-07-23","","29452E200","EQH","Equitable Holdings Inc","Preferred Stock","PFD",23275901.6,0.006053,1187546,19.6,"USD","",""
"2026-07-23","","020002788","ALL","Allstate Corp/The","Preferred Stock","PFD",23014008.4,0.005985,890635,25.84,"USD","",""
"2026-07-23","","94988U656","WFC","Wells Fargo & Co","Preferred Stock","PFD",22780096.7,0.005924,1021529,22.3,"USD","",""
"2026-07-23","","03769M205","APO","Apollo Global Management Inc","Preferred Stock","PFD",22740428.8,0.005914,888298,25.6,"USD","",""
"2026-07-23","","345370845","F","Ford Motor Co","Preferred Stock","PFD",22492578.8,0.005849,1113494,20.2,"USD","",""
