"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2026-09-25","","48128B648","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",63149534.07,0.017155,2737301,23.07,"USD","",""
"2026-09-25","","48128B655","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",54696731.94,0.014858,2507874,21.81,"USD","",""
"2026-09-25","","94988U151","WFC","Wells Fargo & Co","Preferred Stock","PFD",50479555.95,0.013713,2974635,16.97,"USD","",""
"2026-09-25","","48128B549","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",47745580.68,0.01297,2739276,17.43,"USD","",""
"2026-09-25","","48128B523","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",47548637.03,0.012917,2955167,16.09,"USD","",""
"2026-09-25","","060505229","BAC","Bank of America Corp","Preferred Stock","PFD",45675667.38,0.012408,1995442,22.89,"USD","",""
"2026-09-25","","00206R706","T","AT&T Inc","Preferred Stock","PFD",42895195.7,0.011653,2587165,16.58,"USD","",""
"2026-09-25","","06053U601","BAC","Bank of America Corp","Preferred Stock","PFD",40386670.02,0.011155,2042826,19.77,"USD","",""
"2026-09-25","","48128B580","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",37970337.3,0.010315,2224390,17.07,"USD","",""
"2026-09-25","","14040H824","COF","Capital One Financial Corp","Preferred Stock","PFD",37522654.92,0.010193,2217651,16.92,"USD","",""
"2026-09-25","","00206R300","T","AT&T Inc","Preferred Stock","PFD",37351845.4,0.010147,1955594,19.1,"USD","",""
"2026-09-25","","61762V838","MS","Morgan Stanley","Preferred Stock","PFD",36889423.3,0.010021,1478534,24.95,"USD","",""
"2026-09-25","","060505179","BAC","Bank of America Corp","Preferred Stock","PFD",36844147.64,0.010009,1551986,23.74,"USD","",""
"2026-09-25","","61762V853","MS","Morgan Stanley","Preferred Stock","PFD",36504782.25,0.009917,1478525,24.69,"USD","",""
"2026-09-25","","06055H202","BAC","Bank of America Corp","Preferred Stock","PFD",35552854.76,0.009658,1928029,18.44,"USD","",""
"2026-09-25","","61761J406","MS","Morgan Stanley","Preferred Stock","PFD",35117839.52,0.00954,1480516,23.72,"USD","",""
"2026-09-25","","825252885","AGPXX","Invesco Government & Agency Portfolio","Money Market Fund, Taxable","MMT",33011180.62,0.00898,33011180.62,1.0,"USD","",""
"2026-09-25","","26441C501","DUK","Duke Energy Corp","Preferred Stock","PFD",32512764.75,0.008832,1478525,21.99,"USD","",""
"2026-09-25","","61762V200","MS","Morgan Stanley","Preferred Stock","PFD",32397933.38,0.008801,1274255,25.425,"USD","",""
"2026-09-25","","61762V606","MS","Morgan Stanley","Preferred Stock","PFD",32112392.04,0.008723,1480516,21.69,"USD","",""
"2026-09-25","","61763E207","MS","Morgan Stanley","Preferred Stock","PFD",31721281.2,0.008617,1258781,25.2,"USD","",""
"2026-09-25","","020002838","ALL","Allstate Corp/The","Preferred Stock","PFD",31522542.3,0.008563,1700245,18.54,"USD","",""
"2026-09-25","","00206R508","T","AT&T Inc","Preferred Stock","PFD",31305295.42,0.008504,1776691,17.62,"USD","",""
"2026-09-25","","04686J861","ATH","Athene Holding Ltd","Preferred Stock","PFD",30086640.38,0.008309,1279738,23.51,"USD","",""
"2026-09-25","","61762V861","MS","Morgan Stanley","Preferred Stock","PFD",30394269.92,0.008257,1921256,15.82,"USD","",""
"2026-09-25","","06055H806","BAC","Bank of America Corp","Preferred Stock","PFD",30189190.5,0.008201,1916774,15.75,"USD","",""
"2026-09-25","","14040H782","COF","Capital One Financial Corp","Preferred Stock","PFD",29883081.69,0.008118,1848057,16.17,"USD","",""
"2026-09-25","","94988U128","WFC","Wells Fargo & Co","Preferred Stock","PFD",29428640.85,0.007994,1736203,16.95,"USD","",""
"2026-09-25","","65339K837","NEE","NextEra Energy Capital Holdings Inc","Preferred Stock","PFD",29200265.6,0.007932,1294912,22.55,"USD","",""
"2026-09-25","","98389B878","XEL","Xcel Energy Inc","Preferred Stock","PFD",28933918.18,0.00786,1330907,21.74,"USD","",""
"2026-09-25","","95002Y400","WFC","Wells Fargo & Co","Preferred Stock","PFD",28532579.6,0.007751,1847965,15.44,"USD","",""
"2026-09-25","","060505195","BAC","Bank of America Corp","Preferred Stock","PFD",28096500.42,0.007632,1260498,22.29,"USD","",""
"2026-09-25","","55261F864","MTB","M&T Bank Corp","Preferred Stock","PFD",28053944.19,0.007621,1104921,25.39,"USD","",""
"2026-09-25","","172967242","C","Citigroup Inc","Preferred Stock","PFD",26975520.24,0.007328,1183656,22.79,"USD","",""
"2026-09-25","","759351885","RGA","Reinsurance Group of America Inc","Preferred Stock","PFD",26353058.14,0.007159,1036298,25.43,"USD","",""
"2026-09-25","","842587800","SO","Southern Co/The","Preferred Stock","PFD",26328539.5,0.007152,1483298,17.75,"USD","",""
"2026-09-25","","06055H400","BAC","Bank of America Corp","Preferred Stock","PFD",25949267.5,0.007049,1596878,16.25,"USD","",""
"2026-09-25","","59156R850","MET","MetLife Inc","Preferred Stock","PFD",25206273.3,0.006847,1480110,17.03,"USD","",""
"2026-09-25","","00775V104","AEGON","AEGON Funding Co LLC","Preferred Stock","PFD",24427622.08,0.006636,1367728,17.86,"USD","",""
"2026-09-25","","95002Y202","WFC","Wells Fargo & Co","Preferred Stock","PFD",24285663.73,0.006597,1549819,15.67,"USD","",""
"2026-09-25","","59156R876","MET","MetLife Inc","Preferred Stock","PFD",24070453.57,0.006539,1191017,20.21,"USD","",""
"2026-09-25","","808513600","SCHW","Charles Schwab Corp/The","Preferred Stock","PFD",24063087.28,0.006537,1109921,21.68,"USD","",""
"2026-09-25","","48128B622","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",23580096.97,0.006406,1326961,17.77,"USD","",""
"2026-09-25","","89832Q695","TFC","Truist Financial Corp","Preferred Stock","PFD",23370853.8,0.006349,1362732,17.15,"USD","",""
"2026-09-25","","020002788","ALL","Allstate Corp/The","Preferred Stock","PFD",23186253.84,0.006299,887682,26.12,"USD","",""
"2026-09-25","","345370837","F","Ford Motor Co","Preferred Stock","PFD",22988502.23,0.006245,1192659,19.275,"USD","",""
"2026-09-25","","03769M205","APO","Apollo Global Management Inc","Preferred Stock","PFD",22430839.05,0.006093,886945,25.29,"USD","",""
"2026-09-25","","816851604","SRE","Sempra","Preferred Stock","PFD",21736228.78,0.006012,1121002,19.39,"USD","",""
"2026-09-25","","493267843","KEY","KeyCorp","Preferred Stock","PFD",22026409.72,0.005984,887446,24.82,"USD","",""
"2026-09-25","","345370845","F","Ford Motor Co","Preferred Stock","PFD",21979170.55,0.005971,1107263,19.85,"USD","",""
"2026-09-25","","29452E200","EQH","Equitable Holdings Inc","Preferred Stock","PFD",21341263.59,0.005797,1183653,18.03,"USD","",""
"2026-09-25","","46817M206","JXN","Jackson Financial Inc","Preferred Stock","PFD",20774098.8,0.005752,815310,25.48,"USD","",""
"2026-09-25","","04686J838","ATH","Athene Holding Ltd","Preferred Stock","PFD",20734451.19,0.005735,850121,24.39,"USD","",""
"2026-09-25","","06055H608","BAC","Bank of America Corp","Preferred Stock","PFD",21044339.44,0.005717,1345546,15.64,"USD","",""
"2026-09-25","","55261F823","MTB","M&T Bank Corp","Preferred Stock","PFD",20889509.4,0.005675,887028,23.55,"USD","",""
